,WindDir,WindSpeed,Temp,Humidity,Pressure,Precip
2022-01-04 03:00:00,217,4,7.2,81,989.2,0.0
2022-01-04 04:00:00,193,3,6.7,83,988.3,0.0
2022-01-04 05:00:00,188,3,6.7,86,987.8,0.0
2022-01-04 06:00:00,211,3,7.4,85,986.8,0.0
2022-01-04 07:00:00,146,2,6.6,91,986.3,0.0
2022-01-04 08:00:00,171,2,6.6,95,985.2,0.0
2022-01-04 09:00:00,170,2,7.5,93,984.2,0.0
2022-01-04 10:00:00,165,4,8.0,91,983.1,0.0
2022-01-04 11:00:00,167,4,8.4,88,981.9,0.0
2022-01-04 12:00:00,146,4,8.4,90,980.4,0.9
2022-01-04 13:00:00,141,3,8.7,92,979.2,0.0
2022-01-04 14:00:00,164,3,9.2,91,978.2,0.0
2022-01-04 15:00:00,178,2,8.8,91,977.6,0.0
2022-01-04 16:00:00,190,2,8.8,90,977.2,0.0
2022-01-04 17:00:00,262,2,8.7,91,977.3,0.0
2022-01-04 18:00:00,299,4,8.6,91,978.2,0.5
2022-01-04 19:00:00,300,5,7.4,91,979.5,0.0
2022-01-04 20:00:00,296,5,6.2,89,981.2,0.0
2022-01-04 21:00:00,246,3,5.6,92,981.8,0.0
2022-01-04 22:00:00,274,4,5.2,90,982.1,0.0
2022-01-04 23:00:00,249,3,5.0,88,982.9,0.0
2022-01-05 00:00:00,247,5,5.4,85,982.9,0.8
2022-01-05 01:00:00,241,3,5.8,83,983.1,0.0
2022-01-05 02:00:00,248,3,6.3,82,983.2,0.0
2022-01-05 03:00:00,239,3,6.1,82,983.2,0.0
2022-01-05 04:00:00,226,3,6.1,82,983.1,0.0
2022-01-05 05:00:00,237,3,5.9,84,983.2,0.0
2022-01-05 06:00:00,218,3,6.1,81,982.8,0.0
2022-01-05 07:00:00,251,2,5.7,84,983.1,0.0
2022-01-05 08:00:00,227,3,6.0,84,983.0,0.0
2022-01-05 09:00:00,236,3,6.3,82,983.4,0.0
2022-01-05 10:00:00,248,5,6.4,82,983.7,0.0
2022-01-05 11:00:00,317,4,3.1,89,985.1,0.0
2022-01-05 12:00:00,295,6,3.1,89,986.0,1.1
2022-01-05 13:00:00,283,5,2.9,87,986.1,0.0
2022-01-05 14:00:00,274,5,3.0,85,986.5,0.0
2022-01-05 15:00:00,270,5,2.3,81,986.9,0.0
2022-01-05 16:00:00,262,5,1.6,79,987.7,0.0
2022-01-05 17:00:00,239,5,1.6,73,987.9,0.0
2022-01-05 18:00:00,194,4,2.0,73,988.2,0.1
2022-01-05 19:00:00,209,4,2.5,73,988.4,0.0
2022-01-05 20:00:00,229,6,2.7,77,988.6,0.0
2022-01-05 21:00:00,240,7,3.1,76,988.8,0.0
2022-01-05 22:00:00,244,7,3.2,75,988.8,0.0
2022-01-05 23:00:00,246,6,3.8,72,989.0,0.0
2022-01-06 00:00:00,264,6,3.6,77,989.2,0.0
2022-01-06 01:00:00,273,8,3.8,80,989.6,0.0
2022-01-06 02:00:00,277,7,3.4,82,989.8,0.0
2022-01-06 03:00:00,292,7,2.3,91,990.4,0.0
2022-01-06 04:00:00,264,4,2.5,92,990.6,0.0
2022-01-06 05:00:00,261,4,2.5,90,991.5,0.0
2022-01-06 06:00:00,269,6,2.4,89,992.1,1.3
2022-01-06 07:00:00,304,3,1.4,86,993.6,0.0
2022-01-06 08:00:00,296,5,1.4,82,994.8,0.0
2022-01-06 09:00:00,308,4,1.4,75,996.1,0.0
2022-01-06 10:00:00,318,4,0.5,64,997.4,0.0
2022-01-06 11:00:00,297,6,0.9,62,997.9,0.0
2022-01-06 12:00:00,291,7,1.2,65,998.4,0.1
2022-01-06 13:00:00,300,7,1.6,55,998.8,0.0
2022-01-06 14:00:00,310,4,1.0,61,1000.2,0.0
2022-01-06 15:00:00,304,5,1.2,57,1001.2,0.0
2022-01-06 16:00:00,309,2,0.9,59,1002.4,0.0
2022-01-06 17:00:00,305,3,0.3,59,1003.4,0.0
2022-01-06 18:00:00,294,3,-1.6,72,1004.3,0.0
2022-01-06 19:00:00,294,3,-1.3,70,1004.9,0.0
2022-01-06 20:00:00,293,3,-2.3,78,1005.3,0.0
2022-01-06 21:00:00,284,3,-3.1,83,1005.6,0.0
2022-01-06 22:00:00,288,2,-3.0,84,1006.2,0.0
2022-01-06 23:00:00,269,2,-2.9,86,1006.3,0.0
2022-01-07 00:00:00,171,1,-3.8,86,1006.1,0.0
2022-01-07 01:00:00,231,4,-3.3,79,1005.9,0.0
2022-01-07 02:00:00,221,3,-4.0,70,1005.8,0.0
2022-01-07 03:00:00,228,4,-3.6,76,1005.6,0.0
2022-01-07 04:00:00,227,4,-3.3,79,1005.6,0.0
2022-01-07 05:00:00,216,4,-2.9,80,1005.4,0.0
2022-01-07 06:00:00,185,2,-4.0,83,1004.8,0.0
2022-01-07 07:00:00,184,2,-3.8,84,1005.0,0.0
2022-01-07 08:00:00,167,3,-1.5,81,1004.6,0.0
2022-01-07 09:00:00,191,2,-1.5,80,1004.6,0.0
2022-01-07 10:00:00,176,4,0.6,75,1004.0,0.0
2022-01-07 11:00:00,201,5,1.1,68,1003.6,0.0
2022-01-07 12:00:00,215,4,2.3,64,1003.1,0.0
2022-01-07 13:00:00,208,4,2.7,61,1002.3,0.0
2022-01-07 14:00:00,172,4,1.6,70,1002.0,0.0
2022-01-07 15:00:00,164,4,0.4,76,1001.4,0.0
2022-01-07 16:00:00,193,3,0.5,74,1001.1,0.0
2022-01-07 17:00:00,169,3,0.7,70,1000.8,0.0
2022-01-07 18:00:00,191,4,1.0,63,1000.4,0.0
2022-01-07 19:00:00,189,5,0.8,60,1000.5,0.0
2022-01-07 20:00:00,189,5,0.3,62,1000.4,0.0
2022-01-07 21:00:00,182,3,0.0,65,999.9,0.0
2022-01-07 22:00:00,159,3,-1.4,72,999.9,0.0
2022-01-07 23:00:00,161,2,-1.0,74,999.4,0.0
2022-01-08 00:00:00,161,2,-0.5,73,999.1,0.0
2022-01-08 01:00:00,181,4,0.1,75,998.9,0.0
2022-01-08 02:00:00,174,3,-0.4,79,998.4,0.0
2022-01-08 03:00:00,161,2,-0.5,80,998.1,0.0
2022-01-08 04:00:00,166,3,-0.4,79,997.7,0.0
2022-01-08 05:00:00,157,2,-0.5,81,997.6,0.0
2022-01-08 06:00:00,176,2,-0.1,80,997.5,0.0
2022-01-08 07:00:00,188,3,0.2,80,997.7,0.0
2022-01-08 08:00:00,219,4,1.1,77,997.8,0.0
2022-01-08 09:00:00,235,4,1.6,74,997.6,0.0
2022-01-08 10:00:00,224,3,2.3,72,997.9,0.0
2022-01-08 11:00:00,241,5,2.8,71,997.5,0.0
2022-01-08 12:00:00,214,5,3.2,68,996.9,0.0
2022-01-08 13:00:00,193,4,3.2,66,996.3,0.0
2022-01-08 14:00:00,195,5,2.8,68,996.1,0.0
2022-01-08 15:00:00,180,3,1.3,76,996.0,0.0
2022-01-08 16:00:00,150,2,-0.1,82,995.7,0.0
2022-01-08 17:00:00,192,2,0.6,80,995.3,0.0
2022-01-08 18:00:00,187,1,0.2,80,995.0,0.0
2022-01-08 19:00:00,119,2,-0.6,87,994.5,0.0
2022-01-08 20:00:00,130,1,-0.7,88,993.9,0.0
2022-01-08 21:00:00,191,1,-0.7,88,993.4,0.0
2022-01-08 22:00:00,138,1,-0.7,88,992.5,0.0
2022-01-08 23:00:00,121,2,-1.7,90,991.7,0.0
2022-01-09 00:00:00,107,2,-1.5,90,990.9,0.0
2022-01-09 01:00:00,131,1,-2.8,92,990.0,0.0
2022-01-09 02:00:00,120,2,-3.1,91,988.7,0.0
2022-01-09 03:00:00,134,4,-2.8,92,987.9,0.0
2022-01-09 04:00:00,132,4,-3.5,92,987.6,0.0
2022-01-09 05:00:00,124,4,-4.3,91,987.2,0.0
2022-01-09 06:00:00,124,4,-3.7,87,986.9,0.0
2022-01-09 07:00:00,132,5,-3.1,88,986.9,0.0
2022-01-09 08:00:00,128,6,-2.4,88,986.6,0.0
2022-01-09 09:00:00,136,6,-0.9,84,986.7,0.0
2022-01-09 10:00:00,139,6,0.6,78,986.1,0.0
2022-01-09 11:00:00,135,6,1.3,78,986.1,0.0
2022-01-09 12:00:00,133,6,2.5,72,985.8,0.0
2022-01-09 13:00:00,135,5,1.8,73,986.2,0.0
2022-01-09 14:00:00,141,5,1.5,76,986.7,0.0
2022-01-09 15:00:00,136,4,0.8,78,987.2,0.0
2022-01-09 16:00:00,136,3,0.1,83,987.8,0.0
2022-01-09 17:00:00,134,2,0.0,85,988.4,0.0
2022-01-09 18:00:00,137,1,0.1,86,989.2,0.0
2022-01-09 19:00:00,129,2,0.7,86,990.1,0.0
2022-01-09 20:00:00,138,1,0.7,87,990.7,0.0
2022-01-09 21:00:00,179,1,0.8,86,991.6,0.0
2022-01-09 22:00:00,117,1,0.8,86,992.3,0.0
2022-01-09 23:00:00,0,0,0.8,86,993.0,0.0
2022-01-10 00:00:00,82,1,1.0,88,993.8,0.0
2022-01-10 01:00:00,116,1,0.9,89,994.5,0.0
2022-01-10 02:00:00,98,1,1.0,88,995.3,0.0
2022-01-10 03:00:00,106,1,1.1,88,995.9,0.0
2022-01-10 04:00:00,242,1,1.1,89,996.8,0.0
2022-01-10 05:00:00,356,1,1.2,87,997.7,0.0
2022-01-10 06:00:00,53,1,1.0,84,998.6,0.0
2022-01-10 07:00:00,31,1,1.0,83,1000.2,0.0
2022-01-10 08:00:00,43,1,1.1,84,1001.4,0.0
2022-01-10 09:00:00,53,2,1.5,82,1002.5,0.0
2022-01-10 10:00:00,61,2,1.9,78,1003.4,0.0
2022-01-10 11:00:00,81,3,2.4,76,1004.4,0.0
2022-01-10 12:00:00,71,3,3.0,72,1005.2,0.0
2022-01-10 13:00:00,46,4,2.9,68,1006.4,0.0
2022-01-10 14:00:00,54,4,1.8,63,1007.6,0.0
2022-01-10 15:00:00,63,2,1.0,67,1008.8,0.0
2022-01-10 16:00:00,75,3,-0.4,77,1010.1,0.0
2022-01-10 17:00:00,93,5,-2.3,85,1011.5,0.0
2022-01-10 18:00:00,78,5,-2.2,86,1012.9,0.0
2022-01-10 19:00:00,73,4,-2.0,85,1013.9,0.0
2022-01-10 20:00:00,15,1,-1.9,83,1014.6,0.0
2022-01-10 21:00:00,4,2,-1.7,83,1015.4,0.0
2022-01-10 22:00:00,41,2,-1.4,82,1016.3,0.0
2022-01-10 23:00:00,49,2,-1.0,78,1016.7,0.0
2022-01-11 00:00:00,50,3,-0.9,72,1017.2,0.0
2022-01-11 01:00:00,87,2,-1.2,69,1017.3,0.0
2022-01-11 02:00:00,35,2,-2.2,81,1017.9,0.0
2022-01-11 03:00:00,33,2,-3.3,86,1018.2,0.0
2022-01-11 04:00:00,350,1,-4.4,90,1018.6,0.0
2022-01-11 05:00:00,18,1,-5.2,88,1018.8,0.0
2022-01-11 06:00:00,11,1,-5.8,90,1019.3,0.0
2022-01-11 07:00:00,351,1,-7.0,94,1020.0,0.0
2022-01-11 08:00:00,0,0,-6.1,91,1020.4,0.0
2022-01-11 09:00:00,299,1,-3.7,89,1020.8,0.0
2022-01-11 10:00:00,291,1,-1.7,79,1020.9,0.0
2022-01-11 11:00:00,343,1,-0.8,75,1021.0,0.0
2022-01-11 12:00:00,42,2,-0.1,63,1020.7,0.0
2022-01-11 13:00:00,337,1,0.8,61,1020.6,0.0
2022-01-11 14:00:00,19,2,0.4,63,1020.7,0.0
2022-01-11 15:00:00,36,1,-0.7,74,1020.9,0.0
2022-01-11 16:00:00,14,1,-1.8,79,1021.2,0.0
2022-01-11 17:00:00,0,0,-4.0,84,1021.3,0.0
2022-01-11 18:00:00,0,0,-5.3,89,1021.5,0.0
2022-01-11 19:00:00,0,0,-6.4,90,1022.0,0.0
2022-01-11 20:00:00,15,1,-6.3,91,1022.0,0.0
2022-01-11 21:00:00,286,1,-6.6,94,1021.9,0.0
2022-01-11 22:00:00,0,0,-7.7,89,1022.1,0.0
2022-01-11 23:00:00,229,1,-8.0,89,1022.2,0.0
2022-01-12 00:00:00,83,1,-8.9,90,1022.2,0.0
2022-01-12 01:00:00,102,1,-9.2,92,1022.1,0.0
2022-01-12 02:00:00,83,1,-7.3,93,1022.1,0.0
2022-01-12 03:00:00,82,1,-7.6,92,1022.1,0.0
2022-01-12 04:00:00,103,1,-8.4,91,1022.0,0.0
2022-01-12 05:00:00,95,1,-8.8,91,1021.9,0.0
2022-01-12 06:00:00,0,0,-9.6,90,1022.3,0.0
2022-01-12 07:00:00,217,1,-9.5,90,1022.6,0.0
2022-01-12 08:00:00,131,1,-7.4,92,1022.8,0.0
2022-01-12 09:00:00,153,2,-5.4,93,1022.6,0.0
2022-01-12 10:00:00,165,2,-4.0,94,1022.5,0.0
2022-01-12 11:00:00,184,3,-1.7,95,1021.8,0.0
2022-01-12 12:00:00,203,4,-0.3,76,1021.2,0.0
2022-01-12 13:00:00,197,2,0.1,76,1021.1,0.0
2022-01-12 14:00:00,230,2,0.8,74,1021.0,0.0
2022-01-12 15:00:00,195,1,0.2,80,1021.0,0.0
2022-01-12 16:00:00,187,2,-1.4,85,1020.6,0.0
2022-01-12 17:00:00,129,1,-0.9,86,1020.8,0.0
2022-01-12 18:00:00,214,1,-0.2,89,1021.0,0.0
2022-01-12 19:00:00,278,3,1.4,88,1020.8,0.0
2022-01-12 20:00:00,289,4,1.8,88,1021.1,0.0
2022-01-12 21:00:00,292,4,1.8,92,1021.3,0.0
2022-01-12 22:00:00,292,3,1.6,94,1021.2,0.0
2022-01-12 23:00:00,293,4,1.8,93,1021.1,0.0
2022-01-13 00:00:00,296,4,2.0,90,1020.8,0.0
2022-01-13 01:00:00,293,4,2.1,90,1021.0,0.0
2022-01-13 02:00:00,287,5,1.9,91,1020.3,0.0
2022-01-13 03:00:00,287,7,1.8,84,1020.4,0.0
2022-01-13 04:00:00,287,6,1.8,82,1020.2,0.0
2022-01-13 05:00:00,277,5,2.0,82,1019.4,0.0
2022-01-13 06:00:00,267,4,2.0,84,1019.2,0.0
2022-01-13 07:00:00,281,4,2.4,84,1019.5,0.0
2022-01-13 08:00:00,276,6,3.4,82,1018.9,0.0
2022-01-13 09:00:00,292,6,3.8,82,1018.6,0.0
2022-01-13 10:00:00,293,6,3.6,85,1018.7,0.0
2022-01-13 11:00:00,287,7,3.9,84,1018.2,0.0
2022-01-13 12:00:00,285,8,4.5,82,1017.3,0.0
2022-01-13 13:00:00,283,6,4.9,81,1016.5,0.0
2022-01-13 14:00:00,294,5,4.7,81,1016.2,0.0
2022-01-13 15:00:00,303,4,5.0,79,1016.7,0.0
2022-01-13 16:00:00,297,3,4.5,82,1016.6,0.0
2022-01-13 17:00:00,306,3,4.1,83,1016.9,0.0
2022-01-13 18:00:00,297,4,4.4,83,1016.9,0.0
2022-01-13 19:00:00,298,4,4.8,81,1016.6,0.0
2022-01-13 20:00:00,298,4,4.6,80,1016.7,0.0
2022-01-13 21:00:00,296,5,4.4,81,1016.3,0.0
2022-01-13 22:00:00,291,5,4.1,82,1015.8,0.0
2022-01-13 23:00:00,295,6,3.9,81,1015.3,0.0
2022-01-14 00:00:00,290,8,3.8,81,1014.4,0.0
2022-01-14 01:00:00,299,5,3.7,80,1014.6,0.0
2022-01-14 02:00:00,299,5,3.6,81,1014.6,0.0
2022-01-14 03:00:00,292,6,3.5,83,1014.3,0.0
2022-01-14 04:00:00,286,7,3.0,84,1013.8,0.0
2022-01-14 05:00:00,277,8,3.1,83,1012.7,0.0
2022-01-14 06:00:00,284,7,3.1,84,1012.7,0.0
2022-01-14 07:00:00,290,7,3.1,87,1012.1,0.0
2022-01-14 08:00:00,285,9,3.4,87,1012.0,0.0
2022-01-14 09:00:00,280,10,3.5,86,1011.3,0.0
2022-01-14 10:00:00,290,8,3.7,86,1011.6,0.0
2022-01-14 11:00:00,291,9,3.4,87,1011.0,0.0
2022-01-14 12:00:00,285,11,3.3,84,1010.3,0.0
2022-01-14 13:00:00,283,8,3.3,87,1010.1,0.0
2022-01-14 14:00:00,284,9,3.6,91,1010.3,0.0
2022-01-14 15:00:00,284,9,3.8,92,1010.6,0.0
2022-01-14 16:00:00,286,9,3.9,93,1010.9,0.0
2022-01-14 17:00:00,287,7,4.1,92,1011.1,0.0
2022-01-14 18:00:00,291,6,4.3,92,1011.6,0.1
2022-01-14 19:00:00,300,4,4.7,90,1012.0,0.0
2022-01-14 20:00:00,307,2,4.9,80,1012.7,0.0
2022-01-14 21:00:00,317,2,4.3,85,1013.0,0.0
2022-01-14 22:00:00,290,3,1.5,93,1013.4,0.0
2022-01-14 23:00:00,299,2,1.4,92,1013.7,0.0
2022-01-15 00:00:00,294,3,0.8,93,1013.3,0.0
2022-01-15 01:00:00,295,3,0.2,94,1013.5,0.0
2022-01-15 02:00:00,294,2,0.3,93,1013.5,0.0
2022-01-15 03:00:00,292,3,-0.1,94,1013.5,0.0
2022-01-15 04:00:00,295,2,-0.6,94,1013.4,0.0
2022-01-15 05:00:00,300,4,0.9,97,1013.7,0.0
2022-01-15 06:00:00,294,4,0.8,97,1013.8,0.0
2022-01-15 07:00:00,289,2,0.0,95,1014.0,0.0
2022-01-15 08:00:00,296,4,0.5,96,1014.4,0.0
2022-01-15 09:00:00,301,4,0.8,97,1014.8,0.0
2022-01-15 10:00:00,292,4,1.2,96,1014.9,0.0
2022-01-15 11:00:00,301,4,1.9,93,1014.9,0.0
2022-01-15 12:00:00,300,3,2.9,86,1014.7,0.0
2022-01-15 13:00:00,288,4,4.1,81,1013.7,0.0
2022-01-15 14:00:00,301,3,4.2,72,1013.5,0.0
2022-01-15 15:00:00,296,3,2.9,79,1013.8,0.0
2022-01-15 16:00:00,293,2,1.8,85,1013.5,0.0
2022-01-15 17:00:00,311,1,1.4,85,1013.5,0.0
2022-01-15 18:00:00,300,1,-0.2,91,1013.2,0.0
2022-01-15 19:00:00,249,1,-2.3,94,1013.0,0.0
2022-01-15 20:00:00,189,1,-2.9,96,1012.5,0.0
2022-01-15 21:00:00,128,1,-1.4,96,1012.5,0.0
2022-01-15 22:00:00,222,1,-1.3,95,1012.3,0.0
2022-01-15 23:00:00,267,1,-0.1,90,1012.4,0.0
2022-01-16 00:00:00,155,2,-2.8,92,1011.3,0.0
2022-01-16 01:00:00,0,0,-2.3,96,1010.8,0.0
2022-01-16 02:00:00,87,1,-4.7,95,1009.9,0.0
2022-01-16 03:00:00,121,1,-6.0,95,1009.8,0.0
2022-01-16 04:00:00,123,1,-5.0,95,1008.7,0.0
2022-01-16 05:00:00,119,3,-4.3,95,1008.0,0.0
2022-01-16 06:00:00,131,2,-4.3,95,1007.2,0.0
2022-01-16 07:00:00,132,2,-4.4,95,1006.6,0.0
2022-01-16 08:00:00,109,2,-3.3,95,1006.3,0.0
2022-01-16 09:00:00,107,3,-1.2,96,1005.7,0.0
2022-01-16 10:00:00,109,2,0.7,87,1005.5,0.0
2022-01-16 11:00:00,182,1,3.4,76,1004.5,0.0
2022-01-16 12:00:00,293,1,3.9,72,1004.0,0.0
2022-01-16 13:00:00,271,2,4.2,72,1003.5,0.0
2022-01-16 14:00:00,241,2,3.6,76,1003.2,0.0
2022-01-16 15:00:00,276,4,2.9,77,1003.8,0.0
2022-01-16 16:00:00,287,9,2.7,80,1004.6,0.0
2022-01-16 17:00:00,282,9,2.3,82,1004.8,0.0
2022-01-16 18:00:00,282,6,2.0,86,1004.9,0.0
2022-01-16 19:00:00,283,7,2.4,84,1004.9,0.0
2022-01-16 20:00:00,284,7,2.6,84,1004.9,0.0
2022-01-16 21:00:00,282,8,3.1,84,1005.0,0.0
2022-01-16 22:00:00,284,8,3.2,87,1005.1,0.0
2022-01-16 23:00:00,278,8,3.6,85,1004.7,0.0
2022-01-17 00:00:00,276,9,4.1,80,1003.9,0.0
2022-01-17 01:00:00,278,9,4.5,77,1003.3,0.0
2022-01-17 02:00:00,278,10,4.2,81,1002.6,0.0
2022-01-17 03:00:00,282,10,4.3,83,1001.7,0.0
2022-01-17 04:00:00,277,10,4.7,81,1001.2,0.0
2022-01-17 05:00:00,277,11,4.9,78,1000.7,0.0
2022-01-17 06:00:00,285,10,4.6,84,1000.6,0.0
2022-01-17 07:00:00,276,11,5.0,79,998.7,0.0
2022-01-17 08:00:00,282,12,4.8,81,998.3,0.0
2022-01-17 09:00:00,278,13,4.7,86,996.8,0.0
2022-01-17 10:00:00,281,13,5.4,81,996.7,0.0
2022-01-17 11:00:00,287,13,5.4,86,996.8,0.0
2022-01-17 12:00:00,329,4,2.7,91,999.5,3.0
2022-01-17 13:00:00,304,5,2.8,81,1000.8,0.0
2022-01-17 14:00:00,306,4,3.2,68,1002.0,0.0
2022-01-17 15:00:00,304,4,3.1,62,1003.8,0.0
2022-01-17 16:00:00,302,4,2.4,67,1005.8,0.0
2022-01-17 17:00:00,301,4,1.8,72,1007.5,0.0
2022-01-17 18:00:00,295,4,1.0,74,1009.2,0.0
2022-01-17 19:00:00,292,5,0.6,76,1010.0,0.0
2022-01-17 20:00:00,299,5,0.7,76,1011.0,0.0
2022-01-17 21:00:00,300,5,0.8,75,1012.4,0.0
2022-01-17 22:00:00,296,4,0.5,78,1013.4,0.0
2022-01-17 23:00:00,293,5,0.5,80,1014.1,0.0
2022-01-18 00:00:00,294,4,0.0,80,1014.4,0.0
2022-01-18 01:00:00,296,4,0.1,81,1015.0,0.0
2022-01-18 02:00:00,295,4,-0.1,83,1015.1,0.0
2022-01-18 03:00:00,296,4,-0.3,85,1015.4,0.0
2022-01-18 04:00:00,292,3,-1.5,89,1016.1,0.0
2022-01-18 05:00:00,293,3,-1.7,90,1016.7,0.0
2022-01-18 06:00:00,296,4,-0.8,89,1016.9,0.0
2022-01-18 07:00:00,296,5,-0.2,89,1017.5,0.0
2022-01-18 08:00:00,298,5,0.2,88,1018.3,0.0
2022-01-18 09:00:00,304,4,0.6,87,1019.1,0.0
2022-01-18 10:00:00,300,4,1.1,84,1019.7,0.0
2022-01-18 11:00:00,296,5,1.3,82,1020.1,0.0
2022-01-18 12:00:00,298,4,1.4,79,1020.2,0.0
2022-01-18 13:00:00,291,5,1.7,77,1020.1,0.0
2022-01-18 14:00:00,286,4,1.9,79,1020.3,0.0
2022-01-18 15:00:00,291,5,1.2,80,1020.6,0.0
2022-01-18 16:00:00,292,4,0.4,84,1020.7,0.0
2022-01-18 17:00:00,289,3,-1.3,85,1020.7,0.0
2022-01-18 18:00:00,243,1,-1.2,92,1021.0,0.0
2022-01-18 19:00:00,288,2,-0.9,89,1020.3,0.0
2022-01-18 20:00:00,289,3,-0.5,87,1020.7,0.0
2022-01-18 21:00:00,288,2,0.6,86,1020.3,0.0
2022-01-18 22:00:00,283,2,1.3,84,1020.1,0.0
2022-01-18 23:00:00,282,3,1.6,84,1019.5,0.0
2022-01-19 00:00:00,251,3,1.6,85,1019.2,0.0
2022-01-19 01:00:00,255,3,1.9,87,1018.5,0.0
2022-01-19 02:00:00,242,4,1.9,87,1017.2,0.0
2022-01-19 03:00:00,229,4,1.6,86,1016.6,0.0
2022-01-19 04:00:00,234,4,2.0,85,1015.5,0.0
