,WindDir,WindSpeed,Temp,Humidity,Pressure,Precip
2017-01-03 18:00:00,270,8,3.2,80,997.1,0.1
2017-01-03 19:00:00,261,9,3.2,78,996.3,0.0
2017-01-03 20:00:00,260,8,3.3,76,995.1,0.0
2017-01-03 21:00:00,260,6,3.2,76,994.0,0.0
2017-01-03 22:00:00,250,8,2.3,86,992.5,0.0
2017-01-03 23:00:00,230,5,1.6,87,991.1,0.0
2017-01-04 00:00:00,240,5,1.8,89,989.6,0.5
2017-01-04 01:00:00,250,5,2.0,89,988.2,0.0
2017-01-04 02:00:00,240,6,1.8,89,987.3,0.0
2017-01-04 03:00:00,265,12,4.0,81,985.8,0.0
2017-01-04 04:00:00,256,10,4.1,79,984.8,0.0
2017-01-04 05:00:00,272,10,4.0,81,984.4,0.0
2017-01-04 06:00:00,290,11,2.3,88,984.5,0.8
2017-01-04 07:00:00,280,8,1.6,91,984.5,0.0
2017-01-04 08:00:00,270,8,1.7,91,984.0,0.0
2017-01-04 09:00:00,260,8,2.7,85,983.2,0.0
2017-01-04 10:00:00,270,10,3.6,78,982.6,0.0
2017-01-04 11:00:00,273,11,3.8,78,982.1,0.0
2017-01-04 12:00:00,271,11,2.9,83,981.7,0.3
2017-01-04 13:00:00,269,11,3.4,77,981.3,0.0
2017-01-04 14:00:00,273,12,3.9,73,981.2,0.0
2017-01-04 15:00:00,280,13,2.8,82,981.9,0.0
2017-01-04 16:00:00,290,10,1.4,92,983.2,0.0
2017-01-04 17:00:00,300,8,1.6,89,984.1,0.0
2017-01-04 18:00:00,300,10,1.7,84,985.3,0.5
2017-01-04 19:00:00,300,10,1.5,84,986.4,0.0
2017-01-04 20:00:00,320,9,1.3,76,987.4,0.0
2017-01-04 21:00:00,320,7,0.4,83,988.9,0.0
2017-01-04 22:00:00,310,8,1.0,76,989.8,0.0
2017-01-04 23:00:00,320,8,0.3,76,990.9,0.0
2017-01-05 00:00:00,310,7,0.1,77,991.8,0.1
2017-01-05 01:00:00,320,7,-0.4,75,992.9,0.0
2017-01-05 02:00:00,320,8,-0.5,75,994.0,0.0
2017-01-05 03:00:00,320,8,-0.6,74,995.0,0.0
2017-01-05 04:00:00,330,7,-0.7,72,996.3,0.0
2017-01-05 05:00:00,350,8,-1.0,67,997.7,0.0
2017-01-05 06:00:00,350,7,-1.4,69,999.2,0.0
2017-01-05 07:00:00,350,6,-2.1,71,1000.9,0.0
2017-01-05 08:00:00,360,7,-2.0,61,1003.0,0.0
2017-01-05 09:00:00,340,6,-1.8,60,1004.4,0.0
2017-01-05 10:00:00,360,6,-2.6,81,1005.6,0.0
2017-01-05 11:00:00,340,4,-1.8,56,1006.4,0.0
2017-01-05 12:00:00,350,7,-2.2,56,1007.2,0.4
2017-01-05 13:00:00,340,6,-2.2,57,1008.0,0.0
2017-01-05 14:00:00,340,7,-2.8,56,1009.3,0.0
2017-01-05 15:00:00,360,5,-4.1,66,1010.6,0.0
2017-01-05 16:00:00,340,4,-4.4,58,1011.7,0.0
2017-01-05 17:00:00,340,5,-4.0,53,1012.7,0.0
2017-01-05 18:00:00,330,4,-4.3,54,1013.5,0.0
2017-01-05 19:00:00,330,5,-4.6,58,1014.3,0.0
2017-01-05 20:00:00,336,4,-4.9,64,1015.3,0.0
2017-01-05 21:00:00,343,3,-4.6,64,1016.2,0.0
2017-01-05 22:00:00,323,3,-5.1,72,1016.7,0.0
2017-01-05 23:00:00,321,3,-5.4,75,1017.3,0.0
2017-01-06 00:00:00,318,3,-6.0,78,1017.7,0.0
2017-01-06 01:00:00,320,3,-6.4,79,1018.2,0.0
2017-01-06 02:00:00,322,3,-6.6,79,1018.4,0.0
2017-01-06 03:00:00,326,2,-6.8,79,1019.0,0.0
2017-01-06 04:00:00,322,2,-7.0,78,1019.4,0.0
2017-01-06 05:00:00,318,2,-6.9,78,1019.9,0.0
2017-01-06 06:00:00,331,3,-6.6,79,1020.4,0.0
2017-01-06 07:00:00,323,2,-6.6,79,1021.3,0.0
2017-01-06 08:00:00,323,3,-6.6,79,1021.7,0.0
2017-01-06 09:00:00,334,4,-6.1,75,1022.1,0.0
2017-01-06 10:00:00,352,5,-6.0,68,1022.5,0.0
2017-01-06 11:00:00,334,3,-6.0,75,1022.2,0.0
2017-01-06 12:00:00,352,3,-6.0,71,1022.0,0.0
2017-01-06 13:00:00,350,7,-5.6,63,1022.0,0.0
2017-01-06 14:00:00,359,4,-5.9,72,1022.7,0.0
2017-01-06 15:00:00,360,3,-7.4,61,1023.4,0.0
2017-01-06 16:00:00,6,2,-8.3,64,1023.4,0.0
2017-01-06 17:00:00,25,1,-9.3,65,1023.8,0.0
2017-01-06 18:00:00,0,0,-9.9,61,1024.0,0.0
2017-01-06 19:00:00,334,2,-10.9,74,1023.8,0.0
2017-01-06 20:00:00,5,1,-10.8,72,1023.9,0.0
2017-01-06 21:00:00,0,0,-12.3,76,1024.0,0.0
2017-01-06 22:00:00,315,1,-12.6,77,1024.2,0.0
2017-01-06 23:00:00,317,1,-12.9,76,1023.9,0.0
2017-01-07 00:00:00,322,1,-12.7,79,1023.5,0.0
2017-01-07 01:00:00,317,1,-12.9,82,1023.1,0.0
2017-01-07 02:00:00,299,1,-13.5,83,1022.9,0.0
2017-01-07 03:00:00,0,0,-15.2,81,1022.4,0.0
2017-01-07 04:00:00,270,1,-14.8,84,1022.3,0.0
2017-01-07 05:00:00,209,1,-15.2,84,1022.0,0.0
2017-01-07 06:00:00,282,2,-13.2,84,1021.3,0.0
2017-01-07 07:00:00,0,0,-13.4,84,1021.3,0.0
2017-01-07 08:00:00,255,1,-11.6,83,1021.4,0.0
2017-01-07 09:00:00,226,1,-10.4,80,1020.7,0.0
2017-01-07 10:00:00,220,2,-8.8,76,1019.7,0.0
2017-01-07 11:00:00,240,2,-7.5,74,1019.1,0.0
2017-01-07 12:00:00,180,2,-6.0,65,1018.1,0.0
2017-01-07 13:00:00,210,3,-4.8,50,1017.2,0.0
2017-01-07 14:00:00,170,3,-5.0,55,1016.1,0.0
2017-01-07 15:00:00,170,4,-5.2,50,1015.5,0.0
2017-01-07 16:00:00,190,4,-5.5,53,1015.2,0.0
2017-01-07 17:00:00,186,4,-5.7,56,1014.3,0.0
2017-01-07 18:00:00,177,4,-6.4,60,1013.9,0.0
2017-01-07 19:00:00,172,3,-6.4,65,1013.5,0.0
2017-01-07 20:00:00,139,3,-7.5,72,1013.2,0.0
2017-01-07 21:00:00,127,3,-6.4,73,1013.0,0.0
2017-01-07 22:00:00,138,4,-6.4,73,1012.5,0.0
2017-01-07 23:00:00,149,3,-6.5,75,1011.8,0.0
2017-01-08 00:00:00,148,4,-6.4,75,1011.4,0.0
2017-01-08 01:00:00,109,4,-7.1,80,1011.8,0.0
2017-01-08 02:00:00,115,3,-7.6,84,1011.5,0.0
2017-01-08 03:00:00,111,4,-7.8,84,1011.8,0.0
2017-01-08 04:00:00,130,5,-8.1,82,1011.5,0.0
2017-01-08 05:00:00,127,5,-7.8,77,1011.8,0.0
2017-01-08 06:00:00,127,4,-7.6,69,1012.7,0.1
2017-01-08 07:00:00,139,5,-7.5,62,1013.3,0.0
2017-01-08 08:00:00,131,5,-7.3,58,1014.2,0.0
2017-01-08 09:00:00,129,5,-7.5,59,1014.5,0.0
2017-01-08 10:00:00,150,5,-6.3,53,1015.0,0.0
2017-01-08 11:00:00,150,5,-6.0,52,1014.8,0.0
2017-01-08 12:00:00,150,5,-5.3,52,1014.9,0.0
2017-01-08 13:00:00,150,5,-5.4,50,1014.9,0.0
2017-01-08 14:00:00,150,5,-5.8,52,1015.3,0.0
2017-01-08 15:00:00,140,3,-7.8,58,1015.5,0.0
2017-01-08 16:00:00,91,1,-7.9,60,1016.0,0.0
2017-01-08 17:00:00,147,2,-9.9,69,1015.5,0.0
2017-01-08 18:00:00,138,1,-9.3,66,1015.7,0.0
2017-01-08 19:00:00,138,1,-10.8,71,1015.8,0.0
2017-01-08 20:00:00,120,1,-11.9,75,1016.0,0.0
2017-01-08 21:00:00,144,1,-12.0,78,1016.0,0.0
2017-01-08 22:00:00,145,1,-12.6,81,1015.9,0.0
2017-01-08 23:00:00,0,0,-12.9,81,1016.0,0.0
2017-01-09 00:00:00,105,1,-12.8,80,1015.4,0.0
2017-01-09 01:00:00,141,1,-12.3,80,1015.5,0.0
2017-01-09 02:00:00,35,1,-11.2,80,1015.0,0.0
2017-01-09 03:00:00,70,1,-10.1,76,1014.9,0.0
2017-01-09 04:00:00,130,1,-9.1,76,1014.7,0.0
2017-01-09 05:00:00,0,0,-8.6,75,1014.0,0.0
2017-01-09 06:00:00,152,2,-8.4,78,1013.8,0.0
2017-01-09 07:00:00,100,1,-7.8,77,1013.7,0.0
2017-01-09 08:00:00,160,1,-6.9,77,1013.7,0.0
2017-01-09 09:00:00,110,1,-6.1,77,1013.8,0.0
2017-01-09 10:00:00,150,2,-5.3,76,1013.7,0.0
2017-01-09 11:00:00,140,2,-5.0,77,1013.1,0.0
2017-01-09 12:00:00,140,1,-4.7,81,1012.4,0.0
2017-01-09 13:00:00,200,2,-3.9,80,1011.9,0.0
2017-01-09 14:00:00,120,1,-3.9,85,1011.7,0.0
2017-01-09 15:00:00,150,3,-3.7,84,1011.2,0.0
2017-01-09 16:00:00,140,2,-4.0,90,1011.2,0.0
2017-01-09 17:00:00,120,2,-3.9,90,1010.8,0.0
2017-01-09 18:00:00,130,2,-4.3,90,1010.4,0.0
2017-01-09 19:00:00,140,2,-3.5,91,1010.4,0.0
2017-01-09 20:00:00,160,4,-2.8,84,1010.0,0.0
2017-01-09 21:00:00,150,3,-2.9,85,1009.4,0.0
2017-01-09 22:00:00,150,4,-3.0,86,1008.3,0.0
2017-01-09 23:00:00,150,3,-3.0,85,1007.5,0.0
2017-01-10 00:00:00,150,3,-2.9,84,1007.0,0.0
2017-01-10 01:00:00,150,5,-3.0,78,1007.0,0.0
2017-01-10 02:00:00,140,4,-4.7,81,1006.4,0.0
2017-01-10 03:00:00,132,3,-7.4,83,1005.8,0.0
2017-01-10 04:00:00,124,3,-7.8,85,1005.1,0.0
2017-01-10 05:00:00,118,5,-7.6,78,1004.8,0.0
2017-01-10 06:00:00,133,4,-8.9,77,1004.7,0.0
2017-01-10 07:00:00,133,6,-9.0,75,1004.6,0.0
2017-01-10 08:00:00,127,5,-8.4,71,1004.4,0.0
2017-01-10 09:00:00,125,5,-7.3,70,1003.8,0.0
2017-01-10 10:00:00,130,4,-5.6,67,1003.6,0.0
2017-01-10 11:00:00,120,4,-4.3,67,1003.0,0.0
2017-01-10 12:00:00,130,5,-3.6,65,1002.7,0.0
2017-01-10 13:00:00,130,5,-3.2,64,1002.2,0.0
2017-01-10 14:00:00,150,4,-2.9,67,1002.3,0.0
2017-01-10 15:00:00,160,4,-4.2,67,1002.5,0.0
2017-01-10 16:00:00,130,5,-5.8,71,1002.8,0.0
2017-01-10 17:00:00,144,4,-6.9,75,1003.2,0.0
2017-01-10 18:00:00,170,4,-6.7,69,1003.5,0.0
2017-01-10 19:00:00,171,3,-7.4,67,1003.6,0.0
2017-01-10 20:00:00,193,4,-6.6,56,1004.1,0.0
2017-01-10 21:00:00,156,4,-8.1,62,1004.1,0.0
2017-01-10 22:00:00,128,3,-9.3,67,1004.4,0.0
2017-01-10 23:00:00,171,3,-8.3,61,1004.4,0.0
2017-01-11 00:00:00,142,2,-10.1,69,1004.8,0.0
2017-01-11 01:00:00,185,4,-8.4,62,1004.8,0.0
2017-01-11 02:00:00,173,3,-9.9,65,1004.3,0.0
2017-01-11 03:00:00,184,2,-10.0,66,1004.1,0.0
2017-01-11 04:00:00,101,2,-9.4,66,1003.8,0.0
2017-01-11 05:00:00,127,5,-10.4,70,1003.9,0.0
2017-01-11 06:00:00,138,6,-9.7,67,1003.3,0.0
2017-01-11 07:00:00,134,6,-9.9,69,1002.7,0.0
2017-01-11 08:00:00,156,4,-7.5,65,1002.0,0.0
2017-01-11 09:00:00,140,3,-3.5,56,1000.9,0.0
2017-01-11 10:00:00,180,2,-0.9,49,999.8,0.0
2017-01-11 11:00:00,232,5,0.1,46,998.4,0.0
2017-01-11 12:00:00,200,6,0.4,45,997.2,0.0
2017-01-11 13:00:00,170,5,0.1,53,995.6,0.0
2017-01-11 14:00:00,200,4,-0.5,52,995.3,0.0
2017-01-11 15:00:00,200,5,-2.4,59,993.9,0.0
2017-01-11 16:00:00,180,4,-3.1,62,992.1,0.0
2017-01-11 17:00:00,180,6,-3.3,61,990.4,0.0
2017-01-11 18:00:00,170,7,-2.1,63,989.3,0.0
2017-01-11 19:00:00,170,8,-2.3,76,988.4,0.0
2017-01-11 20:00:00,180,5,-2.7,91,987.4,0.0
2017-01-11 21:00:00,160,4,-2.2,92,986.9,0.0
2017-01-11 22:00:00,230,6,-0.3,81,986.8,0.0
2017-01-11 23:00:00,250,5,0.6,73,986.8,0.0
2017-01-12 00:00:00,240,6,0.5,82,987.0,1.9
2017-01-12 01:00:00,240,6,1.0,81,986.9,0.0
2017-01-12 02:00:00,260,6,1.6,89,987.3,0.0
2017-01-12 03:00:00,271,7,3.0,85,987.6,0.0
2017-01-12 04:00:00,272,8,3.2,81,988.0,0.0
2017-01-12 05:00:00,274,8,3.6,78,988.4,0.0
2017-01-12 06:00:00,275,8,3.2,79,989.3,0.0
2017-01-12 07:00:00,279,7,3.3,79,990.1,0.0
2017-01-12 08:00:00,276,7,3.3,78,991.3,0.0
2017-01-12 09:00:00,276,7,3.5,77,991.8,0.0
2017-01-12 10:00:00,279,6,3.8,74,992.0,0.0
2017-01-12 11:00:00,278,6,3.2,81,992.0,0.0
2017-01-12 12:00:00,271,7,4.4,75,992.0,0.0
2017-01-12 13:00:00,273,7,4.6,71,992.1,0.0
2017-01-12 14:00:00,258,6,4.2,71,991.9,0.0
2017-01-12 15:00:00,259,6,4.0,69,992.2,0.0
2017-01-12 16:00:00,262,7,3.8,70,992.2,0.0
2017-01-12 17:00:00,232,4,3.2,72,992.0,0.0
2017-01-12 18:00:00,222,3,2.8,75,991.7,0.0
2017-01-12 19:00:00,213,4,3.3,73,991.2,0.0
2017-01-12 20:00:00,210,4,3.4,71,990.4,0.0
2017-01-12 21:00:00,207,4,3.1,71,989.5,0.0
2017-01-12 22:00:00,179,4,1.5,80,988.1,0.0
2017-01-12 23:00:00,195,5,2.6,76,986.8,0.0
2017-01-13 00:00:00,174,5,2.4,75,985.2,0.0
2017-01-13 01:00:00,140,4,2.1,79,983.9,0.0
2017-01-13 02:00:00,100,5,1.7,82,982.0,0.0
2017-01-13 03:00:00,110,5,1.3,87,980.3,0.0
2017-01-13 04:00:00,130,5,1.4,88,978.4,0.0
2017-01-13 05:00:00,160,6,2.7,83,977.4,0.0
2017-01-13 06:00:00,177,7,3.0,78,976.7,0.0
2017-01-13 07:00:00,195,7,3.1,78,976.6,0.0
2017-01-13 08:00:00,188,6,4.0,73,976.9,0.0
2017-01-13 09:00:00,174,6,4.1,74,976.9,0.0
2017-01-13 10:00:00,215,7,5.8,62,977.0,0.0
2017-01-13 11:00:00,220,7,6.1,56,976.7,0.0
2017-01-13 12:00:00,225,10,5.8,55,976.6,0.0
2017-01-13 13:00:00,229,8,5.3,57,976.7,0.0
2017-01-13 14:00:00,229,8,5.0,59,976.7,0.0
2017-01-13 15:00:00,237,7,4.2,64,977.3,0.0
2017-01-13 16:00:00,259,7,4.0,66,979.0,0.0
2017-01-13 17:00:00,269,6,2.7,77,979.5,0.0
2017-01-13 18:00:00,260,7,2.5,79,980.4,0.0
2017-01-13 19:00:00,270,8,1.4,91,981.3,0.0
2017-01-13 20:00:00,290,9,1.4,93,982.0,0.0
2017-01-13 21:00:00,290,8,1.4,93,982.8,0.0
2017-01-13 22:00:00,290,7,1.2,94,983.6,0.0
2017-01-13 23:00:00,290,6,1.6,92,984.4,0.0
2017-01-14 00:00:00,290,6,1.6,91,984.8,0.3
2017-01-14 01:00:00,310,7,1.6,88,985.0,0.0
2017-01-14 02:00:00,300,6,1.5,86,985.4,0.0
2017-01-14 03:00:00,306,2,1.5,82,985.4,0.0
2017-01-14 04:00:00,290,4,1.2,85,985.6,0.0
2017-01-14 05:00:00,285,1,0.3,87,985.4,0.0
2017-01-14 06:00:00,180,1,-1.7,93,985.5,0.0
2017-01-14 07:00:00,150,2,-2.5,93,985.8,0.0
2017-01-14 08:00:00,140,2,-1.7,94,986.0,0.0
2017-01-14 09:00:00,124,3,1.1,85,986.1,0.0
2017-01-14 10:00:00,170,2,1.1,73,986.4,0.0
2017-01-14 11:00:00,71,1,1.5,72,986.5,0.0
2017-01-14 12:00:00,261,1,1.7,71,986.7,0.0
2017-01-14 13:00:00,270,2,1.5,74,987.4,0.0
2017-01-14 14:00:00,283,2,1.2,79,988.3,0.0
2017-01-14 15:00:00,300,4,0.2,91,989.4,0.0
2017-01-14 16:00:00,290,5,0.3,92,990.3,0.0
2017-01-14 17:00:00,300,6,0.4,88,991.3,0.0
2017-01-14 18:00:00,300,3,0.3,88,991.9,0.5
2017-01-14 19:00:00,270,4,0.3,93,992.5,0.0
2017-01-14 20:00:00,240,7,0.6,88,993.0,0.0
2017-01-14 21:00:00,280,4,-0.4,87,993.7,0.0
2017-01-14 22:00:00,260,3,-1.0,88,994.0,0.0
2017-01-14 23:00:00,280,4,0.4,91,994.1,0.0
2017-01-15 00:00:00,260,5,0.7,91,994.4,0.3
2017-01-15 01:00:00,270,4,0.7,92,994.8,0.0
2017-01-15 02:00:00,270,3,0.8,88,995.2,0.0
2017-01-15 03:00:00,260,3,0.6,86,995.3,0.0
2017-01-15 04:00:00,270,3,0.7,83,995.7,0.0
2017-01-15 05:00:00,250,3,0.5,85,996.2,0.0
2017-01-15 06:00:00,250,3,0.2,88,996.7,0.3
2017-01-15 07:00:00,250,3,0.3,84,997.3,0.0
2017-01-15 08:00:00,250,4,0.7,80,998.1,0.0
2017-01-15 09:00:00,260,4,1.2,79,998.5,0.0
2017-01-15 10:00:00,254,6,1.8,75,998.7,0.0
2017-01-15 11:00:00,260,6,2.4,70,998.6,0.0
2017-01-15 12:00:00,256,6,2.1,70,998.9,0.0
2017-01-15 13:00:00,270,5,2.0,74,999.2,0.0
2017-01-15 14:00:00,270,6,1.7,76,999.8,0.0
2017-01-15 15:00:00,270,6,1.0,84,1000.2,0.0
2017-01-15 16:00:00,260,6,0.5,90,1000.7,0.0
2017-01-15 17:00:00,240,3,0.2,94,1001.0,0.0
2017-01-15 18:00:00,250,3,0.1,93,1001.2,0.4
2017-01-15 19:00:00,250,3,0.4,91,1001.7,0.0
2017-01-15 20:00:00,260,3,0.3,91,1001.9,0.0
2017-01-15 21:00:00,250,3,0.2,91,1002.2,0.0
2017-01-15 22:00:00,270,3,0.2,91,1002.4,0.0
2017-01-15 23:00:00,280,3,0.1,93,1002.7,0.0
2017-01-16 00:00:00,280,2,0.1,94,1003.0,1.1
2017-01-16 01:00:00,313,1,0.1,95,1003.3,0.0
2017-01-16 02:00:00,296,1,-0.4,91,1003.5,0.0
2017-01-16 03:00:00,230,2,-0.5,94,1003.6,0.0
2017-01-16 04:00:00,280,3,-0.3,95,1003.6,0.0
2017-01-16 05:00:00,280,2,-0.2,95,1003.9,0.0
2017-01-16 06:00:00,290,3,0.1,95,1004.6,0.1
2017-01-16 07:00:00,279,1,0.1,95,1005.2,0.0
2017-01-16 08:00:00,282,1,0.2,96,1005.7,0.0
2017-01-16 09:00:00,5,1,0.9,95,1006.2,0.0
2017-01-16 10:00:00,3,2,0.9,90,1006.6,0.0
2017-01-16 11:00:00,1,3,0.5,88,1006.8,0.0
2017-01-16 12:00:00,6,2,0.5,87,1007.2,0.1
2017-01-16 13:00:00,356,3,0.5,85,1007.6,0.0
2017-01-16 14:00:00,343,3,0.2,87,1008.2,0.0
2017-01-16 15:00:00,10,3,-0.7,89,1008.7,0.0
2017-01-16 16:00:00,327,1,-1.6,88,1009.5,0.0
2017-01-16 17:00:00,328,1,-2.3,87,1010.3,0.0
2017-01-16 18:00:00,302,1,-3.2,91,1011.1,0.0
2017-01-16 19:00:00,300,3,-3.8,92,1011.9,0.0
2017-01-16 20:00:00,310,2,-4.7,93,1012.5,0.0
2017-01-16 21:00:00,290,2,-4.2,94,1013.2,0.0
2017-01-16 22:00:00,320,3,-3.6,94,1013.6,0.0
2017-01-16 23:00:00,320,3,-3.2,95,1013.9,0.0
2017-01-17 00:00:00,340,1,-3.1,95,1014.4,0.0
2017-01-17 01:00:00,320,4,-3.2,95,1015.0,0.0
2017-01-17 02:00:00,300,3,-3.3,95,1015.4,0.0
2017-01-17 03:00:00,330,2,-3.2,95,1015.9,0.0
2017-01-17 04:00:00,300,2,-2.9,95,1016.0,0.0
2017-01-17 05:00:00,300,3,-2.8,95,1016.7,0.0
2017-01-17 06:00:00,300,3,-2.8,95,1017.3,0.0
2017-01-17 07:00:00,320,1,-2.8,95,1017.9,0.0
2017-01-17 08:00:00,330,1,-2.6,95,1018.8,0.0
2017-01-17 09:00:00,310,1,-2.2,95,1019.2,0.0
2017-01-17 10:00:00,330,1,-1.9,95,1019.6,0.0
2017-01-17 11:00:00,340,1,-1.4,93,1019.9,0.0
2017-01-17 12:00:00,350,2,-1.0,90,1019.9,0.0
2017-01-17 13:00:00,0,0,-0.9,89,1020.0,0.0
2017-01-17 14:00:00,350,1,-0.8,88,1020.5,0.0
2017-01-17 15:00:00,350,1,-1.0,88,1020.8,0.0
2017-01-17 16:00:00,320,2,-1.2,86,1021.0,0.0
2017-01-17 17:00:00,350,3,-1.2,89,1021.5,0.0
2017-01-17 18:00:00,10,2,-1.3,89,1022.3,0.0
2017-01-17 19:00:00,10,2,-1.6,90,1022.8,0.0
2017-01-17 20:00:00,10,3,-2.2,90,1023.2,0.0
2017-01-17 21:00:00,350,3,-2.5,89,1023.2,0.0
2017-01-17 22:00:00,30,1,-2.9,90,1023.3,0.0
2017-01-17 23:00:00,360,1,-3.5,89,1023.6,0.0
2017-01-18 00:00:00,30,3,-4.2,91,1024.0,0.0
2017-01-18 01:00:00,360,2,-4.3,94,1024.2,0.0
2017-01-18 02:00:00,20,3,-4.7,95,1024.5,0.0
2017-01-18 03:00:00,80,2,-4.8,95,1024.5,0.0
2017-01-18 04:00:00,10,2,-5.2,94,1024.5,0.0
2017-01-18 05:00:00,360,2,-5.4,94,1024.7,0.0
2017-01-18 06:00:00,360,2,-5.3,93,1025.3,0.0
2017-01-18 07:00:00,330,2,-5.3,94,1025.7,0.0
2017-01-18 08:00:00,350,2,-5.2,93,1026.3,0.0
2017-01-18 09:00:00,30,1,-5.1,93,1026.5,0.0
2017-01-18 10:00:00,80,1,-4.9,93,1026.6,0.0
2017-01-18 11:00:00,50,1,-4.7,93,1026.4,0.0
2017-01-18 12:00:00,10,1,-4.5,93,1026.1,0.0
2017-01-18 13:00:00,350,1,-4.5,91,1026.1,0.0
2017-01-18 14:00:00,40,3,-4.7,88,1026.1,0.0
2017-01-18 15:00:00,60,1,-4.6,87,1026.4,0.0
2017-01-18 16:00:00,10,2,-4.7,88,1026.4,0.0
2017-01-18 17:00:00,20,2,-4.9,88,1026.4,0.0
2017-01-18 18:00:00,10,2,-5.0,89,1026.4,0.0
2017-01-18 19:00:00,360,2,-5.2,89,1026.4,0.0
2017-01-18 20:00:00,360,1,-5.1,89,1026.3,0.0
2017-01-18 21:00:00,120,1,-4.9,86,1026.4,0.0
2017-01-18 22:00:00,120,1,-5.3,84,1026.4,0.0
2017-01-18 23:00:00,100,2,-5.3,84,1025.9,0.0
