,WindDir,WindSpeed,Temp,Humidity,Pressure,Precip
2013-01-05 02:00:00,330,5,7.3,94,1004.1,0.0
2013-01-05 03:00:00,320,4,7.1,92,1004.2,0.0
2013-01-05 04:00:00,320,4,6.7,95,1004.4,0.0
2013-01-05 05:00:00,320,4,6.8,94,1004.8,0.0
2013-01-05 06:00:00,320,4,6.6,95,1005.4,2.5
2013-01-05 07:00:00,321,4,6.4,94,1005.9,0.0
2013-01-05 08:00:00,331,4,6.3,95,1006.5,0.0
2013-01-05 09:00:00,331,4,6.6,92,1007.1,0.0
2013-01-05 10:00:00,330,5,6.8,86,1007.8,0.0
2013-01-05 11:00:00,322,5,6.7,80,1007.7,0.0
2013-01-05 12:00:00,316,5,6.6,77,1008.2,1.0
2013-01-05 13:00:00,314,5,6.5,74,1008.5,0.0
2013-01-05 14:00:00,327,5,6.0,74,1009.3,0.0
2013-01-05 15:00:00,325,5,5.0,76,1009.9,0.0
2013-01-05 16:00:00,360,3,4.2,82,1010.2,0.0
2013-01-05 17:00:00,355,3,3.1,82,1010.8,0.0
2013-01-05 18:00:00,339,3,2.8,81,1011.1,0.0
2013-01-05 19:00:00,321,3,2.6,79,1011.5,0.0
2013-01-05 20:00:00,316,2,2.4,81,1011.9,0.0
2013-01-05 21:00:00,354,3,2.3,76,1011.9,0.0
2013-01-05 22:00:00,338,2,2.1,75,1011.8,0.0
2013-01-05 23:00:00,315,1,2.0,78,1011.4,0.0
2013-01-06 00:00:00,295,2,1.8,85,1011.3,0.0
2013-01-06 01:00:00,297,3,1.8,89,1011.3,0.0
2013-01-06 02:00:00,290,3,1.6,91,1010.9,0.0
2013-01-06 03:00:00,287,2,1.4,94,1010.4,0.0
2013-01-06 04:00:00,299,2,1.4,95,1009.9,0.0
2013-01-06 05:00:00,275,2,1.3,96,1009.2,0.0
2013-01-06 06:00:00,266,2,1.3,96,1008.8,0.0
2013-01-06 07:00:00,289,1,1.5,97,1008.2,0.0
2013-01-06 08:00:00,214,1,1.8,97,1007.3,0.0
2013-01-06 09:00:00,155,1,2.2,96,1006.8,0.0
2013-01-06 10:00:00,154,1,2.6,98,1006.0,0.0
2013-01-06 11:00:00,199,2,3.0,99,1004.7,0.0
2013-01-06 12:00:00,252,2,3.7,99,1003.7,2.0
2013-01-06 13:00:00,299,2,4.7,99,1003.0,0.0
2013-01-06 14:00:00,314,5,4.8,92,1002.7,0.0
2013-01-06 15:00:00,310,4,4.5,97,1002.5,0.0
2013-01-06 16:00:00,312,4,4.6,98,1002.7,0.0
2013-01-06 17:00:00,308,4,4.6,98,1002.9,0.0
2013-01-06 18:00:00,323,4,4.7,97,1003.4,3.4
2013-01-06 19:00:00,9,5,3.7,94,1004.3,0.0
2013-01-06 20:00:00,356,3,3.0,95,1005.1,0.0
2013-01-06 21:00:00,13,3,2.1,95,1006.2,0.0
2013-01-06 22:00:00,36,2,1.5,97,1007.1,0.0
2013-01-06 23:00:00,20,2,1.3,96,1007.6,0.0
2013-01-07 00:00:00,11,2,1.2,96,1008.4,1.7
2013-01-07 01:00:00,4,2,1.1,97,1008.9,0.0
2013-01-07 02:00:00,12,2,1.1,96,1009.6,0.0
2013-01-07 03:00:00,44,2,0.8,92,1009.9,0.0
2013-01-07 04:00:00,19,2,0.1,91,1010.5,0.0
2013-01-07 05:00:00,50,2,-0.3,86,1011.1,0.0
2013-01-07 06:00:00,51,2,-0.4,84,1011.5,0.0
2013-01-07 07:00:00,15,2,-0.7,88,1012.2,0.0
2013-01-07 08:00:00,8,1,-1.1,86,1012.7,0.0
2013-01-07 09:00:00,53,2,-0.5,82,1013.4,0.0
2013-01-07 10:00:00,51,1,-0.3,74,1013.6,0.0
2013-01-07 11:00:00,190,2,0.0,71,1013.6,0.0
2013-01-07 12:00:00,158,1,0.0,70,1013.6,0.0
2013-01-07 13:00:00,279,1,0.0,74,1013.4,0.0
2013-01-07 14:00:00,104,1,0.2,70,1013.6,0.0
2013-01-07 15:00:00,33,1,-0.7,76,1013.6,0.0
2013-01-07 16:00:00,7,1,-1.3,84,1014.0,0.0
2013-01-07 17:00:00,87,2,-2.0,86,1014.2,0.0
2013-01-07 18:00:00,111,3,-3.7,87,1013.8,0.0
2013-01-07 19:00:00,117,3,-3.2,91,1014.1,0.0
2013-01-07 20:00:00,121,2,-3.7,93,1014.4,0.0
2013-01-07 21:00:00,112,3,-3.7,94,1014.1,0.0
2013-01-07 22:00:00,112,3,-4.0,93,1013.6,0.0
2013-01-07 23:00:00,116,3,-3.1,95,1013.1,0.0
2013-01-08 00:00:00,133,4,-2.5,91,1012.5,0.0
2013-01-08 01:00:00,131,4,-2.4,90,1012.4,0.0
2013-01-08 02:00:00,124,4,-2.4,90,1012.2,0.0
2013-01-08 03:00:00,131,5,-2.4,90,1011.4,0.0
2013-01-08 04:00:00,131,4,-2.3,91,1010.6,0.0
2013-01-08 05:00:00,127,3,-2.2,91,1010.3,0.0
2013-01-08 06:00:00,128,4,-2.0,90,1009.9,0.0
2013-01-08 07:00:00,128,3,-1.8,90,1010.0,0.0
2013-01-08 08:00:00,132,4,-1.8,95,1009.4,0.0
2013-01-08 09:00:00,132,4,-1.6,96,1009.0,0.0
2013-01-08 10:00:00,130,4,-1.1,97,1008.5,0.0
2013-01-08 11:00:00,132,4,-0.7,98,1007.5,0.0
2013-01-08 12:00:00,118,3,-0.4,98,1007.0,2.2
2013-01-08 13:00:00,118,3,-0.3,98,1006.5,0.0
2013-01-08 14:00:00,137,2,0.0,99,1006.1,0.0
2013-01-08 15:00:00,127,2,0.2,99,1005.7,0.0
2013-01-08 16:00:00,129,2,0.3,99,1005.5,0.0
2013-01-08 17:00:00,120,2,0.3,99,1005.2,0.0
2013-01-08 18:00:00,199,1,0.4,99,1005.0,2.3
2013-01-08 19:00:00,270,1,0.8,99,1004.7,0.0
2013-01-08 20:00:00,290,3,3.5,99,1004.7,0.0
2013-01-08 21:00:00,290,4,4.2,99,1004.8,0.0
2013-01-08 22:00:00,290,4,4.4,99,1004.9,0.0
2013-01-08 23:00:00,300,3,4.6,99,1005.1,0.0
2013-01-09 00:00:00,310,3,4.7,99,1005.2,0.5
2013-01-09 01:00:00,310,2,4.5,99,1005.6,0.0
2013-01-09 02:00:00,327,2,4.4,98,1005.7,0.0
2013-01-09 03:00:00,325,2,4.2,98,1005.9,0.0
2013-01-09 04:00:00,319,2,3.9,99,1005.9,0.0
2013-01-09 05:00:00,13,2,3.4,100,1006.0,0.0
2013-01-09 06:00:00,360,1,2.8,100,1006.2,0.4
2013-01-09 07:00:00,6,1,2.6,100,1006.6,0.0
2013-01-09 08:00:00,69,1,2.3,100,1006.7,0.0
2013-01-09 09:00:00,172,2,2.8,100,1006.8,0.0
2013-01-09 10:00:00,151,2,3.5,100,1006.6,0.0
2013-01-09 11:00:00,142,3,3.5,98,1005.9,0.0
2013-01-09 12:00:00,144,4,3.8,98,1004.8,0.1
2013-01-09 13:00:00,137,4,4.0,96,1004.0,0.0
2013-01-09 14:00:00,134,4,4.1,97,1003.4,0.0
2013-01-09 15:00:00,132,5,3.6,98,1002.7,0.0
2013-01-09 16:00:00,128,4,2.8,99,1002.3,0.0
2013-01-09 17:00:00,131,4,2.9,100,1001.2,0.0
2013-01-09 18:00:00,133,3,3.0,100,1000.3,0.0
2013-01-09 19:00:00,140,2,2.9,99,999.3,0.0
2013-01-09 20:00:00,138,3,3.0,99,998.0,0.0
2013-01-09 21:00:00,144,3,3.1,98,996.8,0.0
2013-01-09 22:00:00,159,2,3.6,95,995.8,0.0
2013-01-09 23:00:00,178,3,4.2,94,994.8,0.0
2013-01-10 00:00:00,232,4,4.8,90,994.0,0.2
2013-01-10 01:00:00,232,4,4.5,94,993.5,0.0
2013-01-10 02:00:00,247,5,4.5,93,992.8,0.0
2013-01-10 03:00:00,253,6,4.5,93,992.1,0.0
2013-01-10 04:00:00,269,5,4.2,89,991.7,0.0
2013-01-10 05:00:00,283,6,3.9,86,991.9,0.0
2013-01-10 06:00:00,265,5,3.7,85,991.8,2.9
2013-01-10 07:00:00,266,6,3.3,84,991.6,0.0
2013-01-10 08:00:00,276,6,2.7,85,991.6,0.0
2013-01-10 09:00:00,253,8,3.8,78,991.0,0.0
2013-01-10 10:00:00,257,9,4.4,75,990.6,0.0
2013-01-10 11:00:00,264,7,4.6,75,990.0,0.0
2013-01-10 12:00:00,268,9,4.7,75,989.3,0.0
2013-01-10 13:00:00,268,8,5.0,73,989.0,0.0
2013-01-10 14:00:00,271,8,4.9,73,988.9,0.0
2013-01-10 15:00:00,272,6,4.4,76,988.5,0.0
2013-01-10 16:00:00,267,6,4.1,79,988.3,0.0
2013-01-10 17:00:00,258,6,3.6,83,988.1,0.0
2013-01-10 18:00:00,267,7,3.1,89,988.2,0.2
2013-01-10 19:00:00,302,4,2.1,93,988.4,0.0
2013-01-10 20:00:00,306,3,0.5,98,989.2,0.0
2013-01-10 21:00:00,306,3,0.6,97,989.8,0.0
2013-01-10 22:00:00,298,5,0.4,96,990.3,0.0
2013-01-10 23:00:00,318,2,0.0,94,990.6,0.0
2013-01-11 00:00:00,297,3,-0.2,93,990.9,1.1
2013-01-11 01:00:00,292,3,-0.4,93,991.1,0.0
2013-01-11 02:00:00,290,1,-0.5,91,991.1,0.0
2013-01-11 03:00:00,284,3,-0.6,94,990.9,0.0
2013-01-11 04:00:00,289,2,-0.9,94,990.9,0.0
2013-01-11 05:00:00,291,2,-1.4,93,991.3,0.0
2013-01-11 06:00:00,293,3,-1.4,95,991.8,0.0
2013-01-11 07:00:00,288,3,-1.5,96,992.5,0.0
2013-01-11 08:00:00,282,2,-1.5,98,993.1,0.0
2013-01-11 09:00:00,287,4,-1.4,94,993.5,0.0
2013-01-11 10:00:00,282,5,-1.1,93,993.8,0.0
2013-01-11 11:00:00,286,4,-1.0,97,993.9,0.0
2013-01-11 12:00:00,310,5,-0.5,89,994.3,0.2
2013-01-11 13:00:00,299,5,-0.5,89,995.0,0.0
2013-01-11 14:00:00,295,5,-0.9,91,995.8,0.0
2013-01-11 15:00:00,296,5,-1.6,91,996.5,0.0
2013-01-11 16:00:00,290,4,-1.4,84,997.1,0.0
2013-01-11 17:00:00,290,4,-1.8,92,997.5,0.0
2013-01-11 18:00:00,280,4,-1.8,91,997.8,0.1
2013-01-11 19:00:00,279,5,-1.9,91,997.9,0.0
2013-01-11 20:00:00,277,6,-1.9,92,998.1,0.0
2013-01-11 21:00:00,277,5,-1.9,89,998.3,0.0
2013-01-11 22:00:00,285,5,-1.7,83,998.6,0.0
2013-01-11 23:00:00,285,4,-2.3,87,998.7,0.0
2013-01-12 00:00:00,287,4,-2.2,86,998.7,0.1
2013-01-12 01:00:00,276,5,-2.5,89,998.8,0.0
2013-01-12 02:00:00,276,5,-3.3,90,998.6,0.0
2013-01-12 03:00:00,283,5,-3.4,88,998.5,0.0
2013-01-12 04:00:00,269,4,-3.6,86,998.6,0.0
2013-01-12 05:00:00,273,5,-3.9,87,998.4,0.0
2013-01-12 06:00:00,269,5,-3.4,88,999.0,0.0
2013-01-12 07:00:00,270,5,-2.9,85,999.2,0.0
2013-01-12 08:00:00,281,6,-2.7,85,999.3,0.0
2013-01-12 09:00:00,276,6,-2.5,88,999.5,0.0
2013-01-12 10:00:00,281,6,-2.5,91,999.8,0.0
2013-01-12 11:00:00,276,6,-2.5,93,999.5,0.0
2013-01-12 12:00:00,278,5,-2.2,93,999.5,0.2
2013-01-12 13:00:00,278,5,-2.1,91,999.7,0.0
2013-01-12 14:00:00,280,6,-2.3,95,1000.1,0.0
2013-01-12 15:00:00,276,5,-2.2,94,1000.4,0.0
2013-01-12 16:00:00,286,4,-2.3,96,1000.6,0.0
2013-01-12 17:00:00,352,1,-2.8,96,1001.0,0.0
2013-01-12 18:00:00,310,1,-3.0,97,1001.2,2.4
2013-01-12 19:00:00,342,2,-3.8,92,1001.6,0.0
2013-01-12 20:00:00,2,3,-4.3,92,1002.0,0.0
2013-01-12 21:00:00,324,2,-4.5,93,1002.3,0.0
2013-01-12 22:00:00,293,2,-4.9,94,1002.7,0.0
2013-01-12 23:00:00,295,2,-4.9,96,1002.8,0.0
2013-01-13 00:00:00,298,2,-4.9,96,1003.0,1.1
2013-01-13 01:00:00,290,2,-4.9,96,1003.2,0.0
2013-01-13 02:00:00,280,2,-5.0,96,1003.3,0.0
2013-01-13 03:00:00,280,3,-5.0,96,1003.2,0.0
2013-01-13 04:00:00,300,2,-4.8,96,1003.1,0.0
2013-01-13 05:00:00,280,3,-4.7,95,1003.2,0.0
2013-01-13 06:00:00,290,2,-4.5,95,1003.7,0.0
2013-01-13 07:00:00,296,3,-4.4,95,1003.9,0.0
2013-01-13 08:00:00,284,2,-4.4,97,1004.2,0.0
2013-01-13 09:00:00,283,3,-4.3,96,1004.5,0.0
2013-01-13 10:00:00,328,2,-3.9,95,1004.8,0.0
2013-01-13 11:00:00,15,2,-4.2,91,1004.7,0.0
2013-01-13 12:00:00,68,2,-4.1,89,1004.6,0.6
2013-01-13 13:00:00,97,2,-4.1,84,1004.7,0.0
2013-01-13 14:00:00,136,3,-4.3,89,1005.1,0.0
2013-01-13 15:00:00,122,2,-4.6,92,1005.1,0.0
2013-01-13 16:00:00,109,1,-4.5,91,1005.5,0.0
2013-01-13 17:00:00,111,3,-4.7,93,1005.6,0.0
2013-01-13 18:00:00,114,3,-4.6,92,1005.8,0.1
2013-01-13 19:00:00,109,3,-4.5,90,1006.1,0.0
2013-01-13 20:00:00,96,4,-4.2,77,1006.1,0.0
2013-01-13 21:00:00,103,5,-4.0,74,1006.2,0.0
2013-01-13 22:00:00,105,5,-4.2,80,1006.2,0.0
2013-01-13 23:00:00,111,5,-4.4,83,1006.2,0.0
2013-01-14 00:00:00,94,4,-7.1,84,1006.1,0.0
2013-01-14 01:00:00,85,4,-6.1,89,1006.2,0.0
2013-01-14 02:00:00,88,4,-5.9,89,1006.0,0.0
2013-01-14 03:00:00,82,4,-5.8,89,1005.7,0.0
2013-01-14 04:00:00,93,4,-5.7,90,1005.0,0.0
2013-01-14 05:00:00,93,4,-5.4,89,1004.6,0.0
2013-01-14 06:00:00,96,4,-5.2,89,1004.4,0.0
2013-01-14 07:00:00,104,5,-5.1,88,1004.0,0.0
2013-01-14 08:00:00,97,5,-5.0,87,1003.6,0.0
2013-01-14 09:00:00,84,4,-4.7,84,1002.9,0.0
2013-01-14 10:00:00,90,3,-4.4,83,1002.1,0.0
2013-01-14 11:00:00,88,2,-4.6,88,1001.1,0.0
2013-01-14 12:00:00,48,3,-5.2,91,999.7,0.3
2013-01-14 13:00:00,89,3,-5.8,94,999.4,0.0
2013-01-14 14:00:00,109,3,-5.8,91,999.0,0.0
2013-01-14 15:00:00,123,3,-5.9,92,998.5,0.0
2013-01-14 16:00:00,135,3,-5.9,92,998.3,0.0
2013-01-14 17:00:00,132,3,-5.8,93,998.2,0.0
2013-01-14 18:00:00,145,2,-5.9,92,998.3,0.8
2013-01-14 19:00:00,138,2,-7.4,95,998.0,0.0
2013-01-14 20:00:00,125,2,-8.9,98,997.8,0.0
2013-01-14 21:00:00,0,0,-8.0,98,998.0,0.0
2013-01-14 22:00:00,336,1,-9.1,97,998.1,0.0
2013-01-14 23:00:00,209,1,-11.6,93,998.4,0.0
2013-01-15 00:00:00,210,1,-11.3,95,998.4,0.0
2013-01-15 01:00:00,0,0,-12.5,94,999.0,0.0
2013-01-15 02:00:00,0,0,-12.5,94,998.7,0.0
2013-01-15 03:00:00,239,1,-12.3,94,998.3,0.0
2013-01-15 04:00:00,241,1,-12.9,94,997.7,0.0
2013-01-15 05:00:00,143,1,-12.9,94,997.9,0.0
2013-01-15 06:00:00,108,1,-12.2,94,997.9,0.0
2013-01-15 07:00:00,40,1,-11.3,95,998.2,0.0
2013-01-15 08:00:00,340,1,-11.6,94,998.1,0.0
2013-01-15 09:00:00,0,0,-11.1,95,998.1,0.0
2013-01-15 10:00:00,100,1,-8.1,98,997.9,0.0
2013-01-15 11:00:00,80,1,-6.1,99,997.0,0.0
2013-01-15 12:00:00,140,1,-4.8,99,996.1,0.0
2013-01-15 13:00:00,120,2,-4.8,99,995.5,0.0
2013-01-15 14:00:00,80,2,-4.4,98,995.6,0.0
2013-01-15 15:00:00,90,2,-4.0,99,995.5,0.0
2013-01-15 16:00:00,70,2,-3.5,98,995.3,0.0
2013-01-15 17:00:00,90,3,-3.1,97,995.0,0.0
2013-01-15 18:00:00,80,2,-3.0,96,994.4,0.1
2013-01-15 19:00:00,59,2,-2.8,96,994.4,0.0
2013-01-15 20:00:00,75,1,-2.8,97,994.2,0.0
2013-01-15 21:00:00,75,2,-2.8,98,993.3,0.0
2013-01-15 22:00:00,357,1,-2.6,99,993.3,0.0
2013-01-15 23:00:00,10,1,-2.7,99,993.4,0.0
2013-01-16 00:00:00,353,1,-2.7,98,993.2,0.0
2013-01-16 01:00:00,359,1,-2.6,98,993.7,0.0
2013-01-16 02:00:00,335,2,-3.1,98,993.3,0.0
2013-01-16 03:00:00,2,1,-3.2,98,993.0,0.0
2013-01-16 04:00:00,316,1,-3.2,98,992.6,0.0
2013-01-16 05:00:00,307,1,-3.2,98,992.8,0.0
2013-01-16 06:00:00,294,2,-3.3,98,992.8,0.0
2013-01-16 07:00:00,300,2,-3.3,98,993.2,0.0
2013-01-16 08:00:00,320,2,-3.3,99,993.5,0.0
2013-01-16 09:00:00,312,3,-3.3,99,993.6,0.0
2013-01-16 10:00:00,316,2,-3.2,99,993.7,0.0
2013-01-16 11:00:00,315,2,-3.2,99,993.5,0.0
2013-01-16 12:00:00,311,2,-3.3,98,993.1,0.0
2013-01-16 13:00:00,301,2,-3.3,97,993.1,0.0
2013-01-16 14:00:00,307,3,-3.3,96,993.3,0.0
2013-01-16 15:00:00,332,2,-3.3,96,993.5,0.0
2013-01-16 16:00:00,324,3,-3.6,95,993.5,0.0
2013-01-16 17:00:00,331,3,-3.6,96,993.7,0.0
2013-01-16 18:00:00,301,2,-3.6,97,993.9,0.0
2013-01-16 19:00:00,309,3,-3.7,98,993.7,0.0
2013-01-16 20:00:00,300,3,-3.9,99,993.9,0.0
2013-01-16 21:00:00,307,2,-3.8,98,993.7,0.0
2013-01-16 22:00:00,319,2,-3.8,97,993.8,0.0
2013-01-16 23:00:00,300,3,-3.8,98,994.3,0.0
2013-01-17 00:00:00,305,3,-3.8,98,994.3,0.0
2013-01-17 01:00:00,308,3,-3.8,100,994.1,0.0
2013-01-17 02:00:00,310,3,-3.7,99,994.2,0.0
2013-01-17 03:00:00,320,3,-3.5,99,994.3,0.0
2013-01-17 04:00:00,330,3,-3.4,99,994.6,0.0
2013-01-17 05:00:00,330,3,-3.1,99,995.0,0.0
2013-01-17 06:00:00,320,3,-3.0,99,994.9,0.0
2013-01-17 07:00:00,347,3,-3.1,98,995.6,0.0
2013-01-17 08:00:00,10,4,-3.7,97,996.4,0.0
2013-01-17 09:00:00,335,4,-4.0,97,996.7,0.0
2013-01-17 10:00:00,342,3,-3.9,91,996.6,0.0
2013-01-17 11:00:00,339,4,-3.7,84,996.7,0.0
2013-01-17 12:00:00,330,4,-3.8,81,996.7,0.0
2013-01-17 13:00:00,338,3,-3.7,80,997.0,0.0
2013-01-17 14:00:00,350,3,-3.7,85,997.2,0.0
2013-01-17 15:00:00,3,4,-3.8,84,997.8,0.0
2013-01-17 16:00:00,360,3,-4.1,85,998.3,0.0
2013-01-17 17:00:00,14,4,-5.2,86,998.5,0.0
2013-01-17 18:00:00,18,3,-6.0,88,999.3,0.0
2013-01-17 19:00:00,8,3,-6.4,91,999.5,0.0
2013-01-17 20:00:00,21,3,-6.5,92,999.8,0.0
2013-01-17 21:00:00,21,3,-6.3,95,1000.0,0.0
2013-01-17 22:00:00,355,2,-6.1,94,1000.3,0.0
2013-01-17 23:00:00,9,3,-6.3,91,1000.2,0.0
2013-01-18 00:00:00,13,3,-6.4,91,999.8,0.0
2013-01-18 01:00:00,22,3,-6.7,94,999.8,0.0
2013-01-18 02:00:00,23,3,-7.1,96,999.6,0.0
2013-01-18 03:00:00,9,3,-6.9,96,999.3,0.0
2013-01-18 04:00:00,57,2,-6.7,93,999.3,0.0
2013-01-18 05:00:00,5,2,-6.6,92,999.4,0.0
2013-01-18 06:00:00,360,2,-6.7,95,999.1,0.0
2013-01-18 07:00:00,342,2,-6.6,97,999.0,0.0
2013-01-18 08:00:00,360,2,-6.2,96,998.7,0.0
2013-01-18 09:00:00,6,3,-5.9,92,998.6,0.0
2013-01-18 10:00:00,16,3,-5.7,91,998.3,0.0
2013-01-18 11:00:00,12,4,-5.5,91,997.3,0.0
2013-01-18 12:00:00,40,3,-5.4,90,997.1,0.0
2013-01-18 13:00:00,15,3,-5.3,89,996.6,0.0
2013-01-18 14:00:00,21,3,-5.2,88,996.3,0.0
2013-01-18 15:00:00,37,2,-5.2,88,996.0,0.0
2013-01-18 16:00:00,38,3,-5.3,87,996.0,0.0
2013-01-18 17:00:00,29,2,-5.4,87,995.8,0.0
2013-01-18 18:00:00,45,4,-5.7,86,995.4,0.0
2013-01-18 19:00:00,47,4,-6.0,87,994.9,0.0
2013-01-18 20:00:00,45,3,-6.0,86,994.6,0.0
2013-01-18 21:00:00,39,3,-6.0,81,994.4,0.0
2013-01-18 22:00:00,26,2,-6.2,86,994.0,0.0
2013-01-18 23:00:00,43,4,-6.3,87,993.2,0.0
2013-01-19 00:00:00,44,3,-6.4,86,992.3,0.0
2013-01-19 01:00:00,49,3,-6.5,85,992.4,0.0
