,MaxTemp,MinTemp,AvgTmp,Precip,WindSpeed,Humidity,Pressure
2016-01-30,11.7,5.4,8.8,4.0,6.5,60.6,999.8
2016-01-31,11.4,1.3,4.5,2.0,5.8,73.8,994.0
2016-02-01,8.9,3.5,6.7,1.3,3.5,87.8,997.9
2016-02-02,14.5,8.9,12.0,1.4,7.1,68.9,997.3
2016-02-03,12.6,4.2,6.3,0.0,6.3,69.5,998.3
2016-02-04,5.5,1.9,3.8,2.8,5.5,80.3,1002.5
2016-02-05,5.6,1.1,2.7,0.7,2.8,83.6,1009.0
2016-02-06,11.7,2.1,6.9,0.0,3.3,79.8,1004.9
2016-02-07,11.1,1.7,7.0,0.0,5.3,71.5,994.2
2016-02-08,12.7,5.3,9.6,0.0,5.9,64.8,990.6
2016-02-09,12.5,7.3,9.7,0.2,6.5,63.9,984.4
2016-02-10,12.3,4.5,7.0,0.6,3.6,66.4,978.1
2016-02-11,8.1,3.6,4.8,0.0,5.6,75.3,986.2
2016-02-12,8.0,0.8,3.2,0.0,3.1,75.0,989.8
2016-02-13,4.0,-3.4,1.5,0.0,2.4,91.3,982.6
2016-02-14,11.7,-0.2,4.5,0.1,3.6,86.0,978.0
2016-02-15,9.0,2.5,6.0,2.1,2.9,83.6,993.0
2016-02-16,6.6,1.6,3.1,0.3,2.8,86.5,1017.0
2016-02-17,2.7,-3.9,0.8,2.9,4.5,90.5,1012.4
2016-02-18,4.2,-0.8,2.9,7.1,1.9,92.0,1003.2
2016-02-19,4.1,1.1,2.9,2.0,2.4,89.8,1002.8
2016-02-20,8.1,0.9,4.6,3.7,5.5,72.4,1001.9
2016-02-21,9.9,4.3,7.8,2.9,5.8,86.1,992.9
2016-02-22,14.5,7.0,11.2,2.7,7.3,76.8,989.3
2016-02-23,7.0,3.3,4.3,0.2,3.3,86.8,994.2
2016-02-24,6.6,1.6,3.6,0.0,4.9,75.3,999.4
2016-02-25,6.2,-4.2,0.8,0.0,2.3,83.1,997.5
2016-02-26,5.4,-3.2,1.1,0.0,3.4,81.3,999.1
2016-02-27,6.0,-5.2,1.5,0.0,3.6,75.0,999.7
2016-02-28,9.0,0.8,4.9,7.2,2.8,68.5,1001.7
2016-02-29,6.7,0.9,1.3,8.5,3.1,94.5,1004.7
2016-03-01,1.1,0.3,0.7,1.2,3.4,95.4,999.8
2016-03-02,6.5,-3.6,2.2,7.7,2.5,87.5,990.8
2016-03-03,5.2,2.5,3.6,0.1,2.1,92.9,988.1
2016-03-04,9.0,1.4,4.0,0.0,2.1,81.9,991.1
2016-03-05,10.7,0.6,4.7,0.1,3.8,82.6,985.0
2016-03-06,8.3,1.6,4.6,2.7,3.3,86.8,983.7
2016-03-07,6.6,-0.2,3.6,1.1,2.1,79.9,990.9
2016-03-08,4.9,2.0,3.2,14.6,2.6,93.9,997.5
2016-03-09,4.4,0.8,2.7,0.0,1.8,91.9,1001.5
2016-03-10,9.1,1.0,5.5,0.4,3.6,83.3,1003.6
2016-03-11,6.9,3.7,4.3,1.3,2.5,91.3,1010.4
2016-03-12,4.4,2.9,3.5,0.7,2.5,94.5,1014.5
2016-03-13,5.3,2.7,3.5,0.0,3.0,84.1,1018.7
2016-03-14,7.5,-2.7,2.9,6.2,2.4,77.1,1017.0
2016-03-15,5.5,1.0,2.8,0.1,3.6,87.5,1009.7
2016-03-16,9.1,1.3,4.5,0.0,3.5,69.4,1017.2
2016-03-17,11.5,-4.6,4.1,0.0,2.4,76.9,1013.2
2016-03-18,10.5,1.2,5.1,0.0,3.8,75.4,1002.6
2016-03-19,8.8,2.7,4.9,0.0,3.1,66.6,1004.0
2016-03-20,6.5,1.7,5.0,0.0,5.4,81.0,999.4
2016-03-21,8.8,4.2,6.9,0.4,5.4,77.1,997.5
2016-03-22,9.0,5.2,6.3,1.3,5.1,81.9,994.3
2016-03-23,8.8,1.6,5.1,2.4,1.6,87.0,993.4
2016-03-24,7.4,3.6,4.9,0.0,1.9,85.6,997.3
2016-03-25,9.4,-0.3,5.2,0.5,3.4,82.0,998.7
2016-03-26,13.8,5.3,8.3,0.2,3.1,74.9,1002.4
2016-03-27,16.2,-2.1,7.8,0.0,3.6,71.9,999.8
2016-03-28,17.2,6.4,12.3,0.0,4.4,62.8,995.1
2016-03-29,14.1,7.2,10.2,0.9,5.5,63.6,993.4
2016-03-30,15.0,0.7,8.3,0.3,3.8,76.9,997.6
2016-03-31,12.4,7.9,9.9,10.0,2.5,83.1,998.4
2016-04-01,10.5,3.7,5.6,2.6,3.1,85.8,1004.1
2016-04-02,14.5,-2.0,6.6,0.0,4.3,64.0,1009.9
2016-04-03,20.0,3.3,12.1,0.0,3.9,54.3,1001.3
2016-04-04,21.7,5.4,14.2,0.0,1.8,63.4,994.1
2016-04-05,24.5,5.6,15.7,1.3,2.0,69.9,991.5
2016-04-06,18.6,10.9,12.6,1.9,3.3,80.0,995.8
2016-04-07,19.2,5.7,13.2,0.0,3.0,63.1,995.9
2016-04-08,14.1,9.0,10.6,3.2,1.6,70.9,997.1
2016-04-09,11.1,7.2,8.3,14.2,1.5,86.8,994.9
2016-04-10,8.7,6.7,7.1,0.7,2.3,94.0,998.2
2016-04-11,13.5,6.7,10.0,0.0,1.1,77.4,1000.9
2016-04-12,13.7,10.0,11.5,0.0,1.3,81.5,997.4
2016-04-13,19.3,3.6,12.1,4.2,1.3,77.4,992.7
2016-04-14,15.0,9.4,10.3,2.0,2.5,92.5,993.3
2016-04-15,15.1,3.8,9.9,3.5,2.9,81.1,995.2
2016-04-16,16.4,5.9,12.0,0.2,3.1,78.4,991.7
2016-04-17,14.9,7.4,11.2,1.2,1.8,84.8,993.5
2016-04-18,14.3,6.4,9.7,0.0,2.5,70.6,1004.1
2016-04-19,13.1,5.9,9.3,1.0,4.5,65.4,1005.9
2016-04-20,11.8,4.5,7.7,0.0,3.9,63.3,1011.4
2016-04-21,16.7,-0.4,9.5,0.0,2.8,62.9,1009.3
2016-04-22,14.6,4.1,9.4,0.0,2.5,57.8,1001.5
2016-04-23,14.5,2.3,8.5,6.7,1.4,68.3,994.1
2016-04-24,9.3,2.7,5.3,0.0,4.4,74.6,993.7
2016-04-25,9.3,-0.1,4.0,0.0,3.0,70.9,994.1
2016-04-26,11.7,-2.2,5.2,2.1,4.3,74.0,988.8
2016-04-27,8.7,1.7,5.7,0.0,3.5,67.9,992.7
2016-04-28,13.1,1.1,7.7,0.1,4.1,60.3,1000.1
2016-04-29,15.1,-0.5,8.2,0.0,1.9,60.5,1006.2
2016-04-30,17.9,1.8,10.7,0.0,3.5,59.3,1005.5
2016-05-01,17.0,5.6,11.9,0.0,3.5,64.4,1007.2
2016-05-02,18.2,4.3,12.2,0.0,2.4,65.8,1007.7
2016-05-03,18.2,6.0,11.6,14.9,2.0,80.8,1002.0
2016-05-04,12.8,9.6,11.0,4.7,2.8,86.4,1007.9
2016-05-05,19.0,8.7,12.8,0.0,2.0,65.3,1011.6
2016-05-06,22.1,4.8,14.5,0.0,1.9,61.0,1006.9
2016-05-07,22.4,5.6,16.1,0.0,3.8,54.3,1004.3
2016-05-08,22.2,9.2,15.7,2.2,3.9,65.0,1005.5
2016-05-09,22.7,8.6,15.4,0.3,2.6,74.0,1005.9
2016-05-10,23.0,8.1,16.3,0.0,3.4,64.6,1002.4
2016-05-11,23.5,7.7,17.0,0.0,2.6,61.5,997.3
2016-05-12,23.5,10.5,18.2,0.0,3.8,58.9,989.4
2016-05-13,24.4,14.9,18.8,14.5,3.4,62.9,982.4
2016-05-14,19.9,10.6,14.2,0.0,3.5,65.8,987.5
2016-05-15,14.1,6.0,8.8,0.1,5.5,66.4,997.8
2016-05-16,14.5,5.3,9.9,0.0,5.9,62.9,1000.5
2016-05-17,12.3,6.9,9.5,0.3,4.1,67.9,1000.4
2016-05-18,17.5,8.7,12.6,0.0,1.8,65.8,999.0
2016-05-19,21.4,9.1,15.1,0.0,2.1,60.6,997.9
2016-05-20,21.9,11.4,16.0,0.1,2.1,70.1,1002.2
2016-05-21,23.2,11.3,17.7,0.0,2.0,60.8,1004.2
2016-05-22,26.9,9.3,19.3,0.0,3.1,64.1,1000.3
2016-05-23,28.2,12.6,21.4,0.0,4.0,55.9,993.9
2016-05-24,28.2,14.0,19.5,0.0,3.0,73.6,992.5
2016-05-25,19.7,14.8,16.2,0.0,3.9,82.4,998.0
2016-05-26,19.1,14.0,15.9,0.0,2.4,79.3,1002.0
2016-05-27,24.4,7.6,17.8,0.0,1.6,73.8,1002.5
2016-05-28,26.2,13.3,19.2,0.1,1.9,78.6,999.9
2016-05-29,24.2,15.9,20.3,0.7,5.0,76.6,995.4
2016-05-30,27.5,16.9,22.0,0.0,3.6,68.4,992.5
2016-05-31,26.0,15.4,19.6,0.9,1.8,79.8,995.0
2016-06-01,26.5,15.0,20.4,0.1,2.5,71.6,996.5
2016-06-02,25.5,13.7,18.9,2.0,3.0,73.8,997.1
2016-06-03,23.2,16.2,18.9,0.0,3.4,77.4,997.1
2016-06-04,26.4,14.1,20.7,0.0,1.8,60.9,998.2
2016-06-05,27.4,13.6,21.5,0.1,2.3,60.5,1001.0
2016-06-06,25.4,12.5,18.2,0.0,3.5,49.8,1007.3
2016-06-07,23.7,7.2,17.3,0.0,1.3,46.4,1009.1
2016-06-08,27.3,7.5,19.2,0.0,2.0,53.0,1002.6
2016-06-09,23.1,13.3,17.3,0.0,2.0,65.5,1000.1
2016-06-10,23.0,13.8,18.2,0.0,4.4,59.5,995.9
2016-06-11,21.4,12.4,17.1,0.0,2.3,55.3,997.0
2016-06-12,24.0,8.5,17.8,0.0,2.6,58.9,995.8
2016-06-13,21.7,15.5,17.4,3.4,3.3,72.3,988.6
2016-06-14,23.7,13.9,18.5,0.0,2.0,78.6,986.1
2016-06-15,25.2,10.8,16.4,5.0,2.4,84.3,986.9
2016-06-16,26.6,10.6,20.2,0.1,2.8,69.6,990.3
2016-06-17,24.8,16.6,18.7,5.8,4.8,77.8,989.0
2016-06-18,23.8,11.2,17.5,5.2,3.3,74.1,1001.5
2016-06-19,26.1,11.7,18.8,31.7,2.1,73.4,1005.3
2016-06-20,17.4,15.3,15.8,4.6,1.6,92.9,1005.8
2016-06-21,23.5,12.2,18.4,0.0,2.5,79.9,1006.7
2016-06-22,27.7,11.8,21.2,0.0,1.8,67.3,1010.8
2016-06-23,30.5,14.2,24.2,0.0,1.9,63.9,1009.8
2016-06-24,32.9,17.8,26.5,0.0,2.0,63.8,1004.1
2016-06-25,35.1,20.8,26.9,0.0,4.3,66.3,997.7
2016-06-26,25.9,17.0,19.6,0.2,3.0,79.5,1001.0
2016-06-27,22.7,13.4,17.5,1.1,2.0,83.3,1003.7
2016-06-28,25.6,12.6,19.8,0.0,1.8,70.1,1002.9
2016-06-29,27.7,12.7,20.4,0.0,2.6,72.0,999.8
2016-06-30,30.4,13.4,20.4,19.0,1.6,80.5,1000.2
2016-07-01,28.9,15.0,22.3,0.2,1.5,74.1,1002.0
2016-07-02,31.8,15.7,22.2,7.3,2.4,73.5,999.6
2016-07-03,22.6,14.2,17.8,0.0,2.8,66.5,1004.8
2016-07-04,23.4,10.6,17.9,0.0,2.1,58.4,1006.7
2016-07-05,26.0,9.1,18.3,11.1,1.8,72.3,1000.9
2016-07-06,20.3,13.6,16.9,0.4,6.4,66.3,999.2
2016-07-07,21.5,11.2,16.3,0.0,3.5,61.0,1005.1
2016-07-08,26.8,9.0,19.4,0.1,2.9,60.4,1003.0
2016-07-09,24.0,16.4,18.9,0.0,3.4,65.8,1001.9
2016-07-10,29.8,14.0,22.4,0.0,2.0,60.6,1001.2
2016-07-11,34.1,17.7,26.7,2.1,3.8,56.9,995.4
2016-07-12,31.5,19.0,22.5,9.8,1.9,76.1,997.2
2016-07-13,25.8,17.1,20.8,11.8,1.8,77.1,996.9
2016-07-14,22.8,11.9,15.3,35.8,5.3,94.8,993.0
2016-07-15,18.3,11.6,15.2,0.4,4.6,85.5,1004.6
2016-07-16,21.5,13.3,17.4,0.0,2.0,69.9,1008.5
2016-07-17,24.2,14.8,19.5,0.6,2.0,74.8,1004.2
2016-07-18,21.6,16.0,17.6,0.0,2.0,86.5,1005.0
2016-07-19,22.6,16.3,19.1,0.0,2.4,75.9,1006.1
2016-07-20,24.7,16.2,19.8,0.0,1.1,71.3,1005.0
2016-07-21,28.9,10.3,21.4,0.0,2.0,62.3,1001.3
2016-07-22,28.1,14.9,22.1,0.0,1.8,57.3,1002.2
2016-07-23,27.7,13.5,22.0,0.0,1.8,64.1,1003.9
2016-07-24,25.0,15.9,20.9,14.8,1.4,78.0,1004.7
2016-07-25,28.8,18.7,23.5,0.0,2.0,73.8,1002.9
2016-07-26,30.6,15.9,23.7,0.0,1.5,72.3,1003.1
2016-07-27,28.3,18.0,23.0,0.1,1.9,77.0,1001.7
2016-07-28,27.0,17.4,21.5,0.0,2.0,78.3,1001.1
2016-07-29,25.1,14.9,20.5,7.8,1.9,79.9,998.9
2016-07-30,28.2,16.0,22.3,0.2,2.0,68.6,998.7
2016-07-31,27.3,15.9,21.8,8.1,1.5,80.6,997.2
2016-08-01,23.1,17.4,19.4,0.0,3.8,71.3,1001.5
2016-08-02,24.6,10.3,18.2,0.0,1.6,67.0,1003.0
2016-08-03,24.9,12.7,20.0,0.2,2.9,75.0,1000.6
2016-08-04,30.4,18.9,24.7,0.0,2.3,65.5,998.3
2016-08-05,27.2,16.0,18.8,2.4,2.8,88.8,999.2
2016-08-06,23.7,14.2,18.6,0.0,2.8,74.4,1007.8
2016-08-07,24.6,12.2,18.7,0.0,2.1,66.0,1011.2
2016-08-08,30.4,11.9,22.6,0.0,2.3,60.9,1004.2
2016-08-09,27.2,14.7,17.6,0.3,1.9,80.8,1003.7
2016-08-10,17.0,11.8,14.5,0.0,1.9,78.6,1003.8
2016-08-11,19.1,8.2,13.6,0.0,2.3,66.5,1007.1
2016-08-12,22.0,7.8,16.5,0.7,2.1,64.5,1007.9
2016-08-13,26.6,15.5,20.1,0.0,2.6,74.1,1007.2
2016-08-14,24.6,16.7,20.3,0.0,2.8,67.1,1006.6
2016-08-15,22.8,11.7,17.5,0.0,1.9,66.0,1007.7
2016-08-16,20.7,14.2,16.6,0.0,1.4,70.4,1003.6
2016-08-17,21.9,9.9,16.2,0.0,1.6,69.1,1000.1
2016-08-18,24.6,10.3,17.8,0.0,1.6,63.8,996.5
2016-08-19,27.9,7.9,19.8,0.0,1.5,58.0,997.9
2016-08-20,28.7,11.3,21.2,2.8,2.4,66.4,1000.1
2016-08-21,23.8,17.1,17.8,17.5,2.1,91.6,1002.8
2016-08-22,22.5,14.0,17.8,0.0,2.1,77.1,1009.9
2016-08-23,25.1,9.8,18.3,0.0,1.6,79.4,1012.4
2016-08-24,24.6,13.5,18.8,0.0,1.4,79.3,1012.3
2016-08-25,26.2,10.4,19.1,0.0,3.0,71.1,1010.1
2016-08-26,29.5,12.6,21.2,0.0,3.9,64.8,1006.7
2016-08-27,31.0,13.6,22.4,0.0,2.0,59.0,1005.7
2016-08-28,31.6,14.1,22.9,0.0,2.9,63.9,1001.7
2016-08-29,25.6,18.5,22.4,0.0,2.9,62.9,1001.3
2016-08-30,22.2,13.8,17.6,0.0,1.9,63.5,1009.7
2016-08-31,24.2,7.8,16.6,0.0,1.8,65.0,1009.9
2016-09-01,28.7,10.6,20.1,0.0,1.6,59.5,1005.8
2016-09-02,25.9,11.8,19.6,0.0,1.8,67.8,1005.6
2016-09-03,27.3,12.1,19.4,0.0,1.8,70.1,1002.9
2016-09-04,28.7,12.8,20.0,7.1,2.5,73.3,997.7
2016-09-05,20.2,14.1,16.9,9.7,2.8,85.5,999.4
2016-09-06,22.5,12.3,17.4,0.0,2.5,75.5,1011.1
2016-09-07,25.7,11.4,19.4,0.0,1.6,74.5,1010.1
2016-09-08,29.9,13.5,21.5,0.0,2.0,69.4,1002.2
2016-09-09,30.0,13.6,22.5,0.0,1.4,66.3,1001.5
2016-09-10,29.3,16.2,22.7,0.0,1.5,69.9,1003.5
2016-09-11,30.9,14.3,22.4,0.0,0.9,69.0,1003.6
2016-09-12,30.6,13.8,22.1,0.0,2.0,67.0,1005.7
2016-09-13,30.2,12.5,21.5,0.0,1.3,64.0,1004.6
2016-09-14,27.2,15.0,21.2,0.0,2.4,54.5,1004.0
2016-09-15,25.8,8.4,17.5,0.0,1.6,63.6,1002.7
2016-09-16,28.5,12.3,20.8,0.0,2.4,68.4,998.1
2016-09-17,23.6,16.0,18.9,17.0,2.5,86.9,996.1
2016-09-18,19.0,12.9,14.4,5.8,2.9,94.5,998.7
2016-09-19,15.1,11.2,12.5,0.1,2.3,88.9,1001.1
2016-09-20,16.3,6.2,11.7,0.0,1.4,74.0,1003.6
2016-09-21,17.1,10.9,12.8,0.0,2.0,79.3,1004.7
2016-09-22,18.8,4.8,11.6,0.0,1.9,75.0,1008.4
2016-09-23,19.6,3.7,12.2,0.0,1.3,75.6,1009.2
2016-09-24,19.8,8.0,13.7,0.0,1.5,79.6,1010.8
2016-09-25,20.2,5.3,12.7,0.0,1.9,73.6,1009.1
2016-09-26,20.2,3.9,12.8,0.0,2.6,72.6,1008.6
2016-09-27,20.4,5.5,12.1,0.0,1.9,80.5,1011.6
2016-09-28,22.7,3.7,14.5,0.0,3.0,75.8,1009.2
2016-09-29,25.1,16.2,19.8,0.0,4.0,56.6,1003.8
2016-09-30,24.7,14.8,19.4,0.1,3.1,64.4,999.8
2016-10-01,22.7,11.8,17.2,0.0,2.8,78.1,998.4
2016-10-02,19.8,13.8,16.4,11.5,1.8,78.6,999.4
2016-10-03,14.6,11.5,12.2,16.1,2.1,94.5,1005.4
2016-10-04,14.6,10.5,12.0,0.0,5.1,71.9,1010.7
2016-10-05,11.0,5.1,6.9,17.8,2.9,87.6,1008.6
2016-10-06,9.5,6.9,7.6,6.1,2.6,95.6,1001.2
2016-10-07,11.6,0.0,5.5,0.0,1.3,89.0,1004.1
2016-10-08,9.1,7.2,8.0,1.1,1.5,93.0,1004.0
2016-10-09,11.9,6.8,8.8,2.4,2.3,93.6,1006.9
2016-10-10,11.1,7.8,8.8,0.0,1.6,85.8,1008.7
2016-10-11,9.4,6.7,7.7,1.8,1.9,93.4,1004.6
2016-10-12,8.4,6.8,7.7,5.7,3.0,93.5,1004.4
2016-10-13,8.2,6.5,7.1,0.0,4.3,86.9,1007.6
2016-10-14,13.0,1.6,7.3,0.0,5.1,81.5,1005.4
2016-10-15,15.4,6.9,11.1,0.0,3.4,80.1,1001.1
2016-10-16,12.2,7.3,8.8,0.0,2.6,90.3,1010.2
2016-10-17,8.5,6.2,7.4,0.0,3.5,86.0,1012.6
2016-10-18,14.9,5.9,10.6,2.3,2.6,89.4,1007.4
2016-10-19,12.4,6.9,8.7,7.0,2.3,94.9,1002.8
2016-10-20,11.3,4.8,8.1,0.0,3.0,94.0,1001.2
2016-10-21,8.8,1.4,5.5,0.0,2.6,94.4,999.6
2016-10-22,11.6,2.7,7.1,1.7,1.8,81.9,1000.7
2016-10-23,11.9,4.7,7.8,0.0,2.0,88.8,1003.0
2016-10-24,14.2,6.0,10.4,1.7,2.0,86.3,1002.6
2016-10-25,12.5,10.0,11.0,2.6,1.3,94.5,1005.1
2016-10-26,10.5,7.5,8.2,0.0,1.1,88.1,1014.0
2016-10-27,11.6,3.8,7.4,0.0,1.3,86.1,1016.8
2016-10-28,13.4,5.7,10.9,0.3,4.1,83.3,1014.6
2016-10-29,11.8,7.5,9.5,1.4,4.9,78.0,1012.0
2016-10-30,10.7,6.1,8.3,0.0,3.4,76.8,1011.5
2016-10-31,9.8,2.9,7.0,0.9,2.6,86.3,1012.7
2016-11-01,14.4,8.2,10.5,1.8,2.6,87.4,1004.2
2016-11-02,11.1,6.2,7.2,5.3,5.6,85.8,995.7
2016-11-03,7.2,1.5,3.7,0.0,4.4,77.6,1003.7
2016-11-04,9.2,-0.5,4.5,0.0,3.5,74.1,1003.6
2016-11-05,8.6,3.1,6.6,0.7,3.8,77.6,991.1
2016-11-06,9.2,5.7,7.2,1.8,2.1,86.1,985.8
2016-11-07,6.8,2.5,4.6,3.1,2.8,90.4,990.2
2016-11-08,8.0,1.9,3.7,0.0,1.6,87.1,995.5
2016-11-09,4.6,-2.6,0.8,0.0,1.5,87.4,994.7
2016-11-10,3.7,-3.0,1.1,1.0,3.0,91.8,992.8
2016-11-11,2.9,1.2,1.8,0.0,2.8,91.4,1001.8
2016-11-12,1.3,-0.1,0.4,0.0,2.8,84.8,1011.3
2016-11-13,3.4,-5.8,-1.3,0.0,2.6,89.4,1015.0
2016-11-14,-0.3,-2.7,-1.2,0.0,2.4,97.4,1020.2
2016-11-15,4.5,-5.2,0.4,5.5,3.8,86.8,1012.4
2016-11-16,9.1,2.2,6.0,1.6,3.3,89.8,1002.4
2016-11-17,11.7,4.9,8.6,0.0,4.0,86.3,996.4
2016-11-18,11.4,5.6,9.3,0.5,5.9,76.4,993.4
2016-11-19,10.6,6.7,8.3,7.9,2.0,88.1,996.7
2016-11-20,10.2,1.1,5.9,0.0,3.5,91.5,998.4
2016-11-21,15.5,0.0,8.9,0.0,3.8,85.4,997.8
2016-11-22,14.8,5.6,9.6,0.0,4.1,83.1,1000.2
2016-11-23,12.9,0.0,5.0,0.0,0.5,93.4,1005.5
2016-11-24,7.6,0.6,4.4,0.2,1.6,98.0,1007.6
2016-11-25,5.7,1.3,3.4,0.0,1.6,90.6,1009.6
2016-11-26,3.4,-0.6,0.8,0.1,1.9,96.6,1003.9
2016-11-27,5.5,-1.8,3.8,0.7,4.0,83.9,997.8
2016-11-28,3.7,-1.0,0.8,0.0,4.5,77.9,1008.4
2016-11-29,1.3,-3.7,-0.4,0.0,6.6,77.4,1016.8
2016-11-30,4.0,-4.2,0.0,7.9,5.6,71.4,1010.6
2016-12-01,5.9,0.9,4.2,5.9,8.9,92.5,998.4
2016-12-02,7.2,1.2,4.2,0.2,5.9,77.1,997.1
2016-12-03,2.5,-1.8,0.4,0.0,4.8,87.1,1009.6
2016-12-04,0.8,-5.1,-1.3,0.0,2.1,94.3,1015.4
2016-12-05,3.6,-5.6,-2.0,0.0,1.9,90.6,1013.3
2016-12-06,1.7,-3.8,0.1,0.2,4.6,88.3,1014.4
2016-12-07,2.1,-1.2,0.6,0.3,2.5,87.8,1019.8
2016-12-08,11.2,-0.4,6.9,0.3,4.0,69.5,1011.9
2016-12-09,9.4,3.5,7.5,0.1,5.8,78.8,1009.3
2016-12-10,13.9,7.7,10.5,0.4,5.4,77.5,1005.3
2016-12-11,10.8,6.4,7.6,6.1,5.4,86.3,997.0
2016-12-12,7.0,-1.7,2.2,1.1,3.3,79.5,1005.8
2016-12-13,2.4,-7.0,-1.7,0.9,1.8,85.8,1012.7
2016-12-14,4.2,0.7,3.0,1.2,2.6,91.5,1008.6
2016-12-15,3.5,1.6,2.7,0.1,1.8,89.4,1016.8
2016-12-16,2.5,-2.8,-1.0,0.0,2.8,93.6,1019.8
2016-12-17,1.6,-7.3,-2.4,0.0,1.9,92.5,1020.7
2016-12-18,3.9,0.8,2.4,1.3,2.3,95.9,1017.8
2016-12-19,3.1,0.8,1.5,0.0,2.6,96.8,1018.5
2016-12-20,0.8,-1.6,-0.9,0.0,3.1,98.5,1016.3
2016-12-21,3.9,-3.5,-0.6,0.0,2.9,84.9,1014.6
2016-12-22,2.7,-5.4,-1.9,0.2,1.6,89.4,1016.1
2016-12-23,2.6,-3.8,0.1,0.0,2.3,94.3,1018.4
2016-12-24,3.9,-4.5,1.6,0.4,3.4,88.1,1009.2
2016-12-25,7.5,3.4,5.8,6.4,5.9,87.5,1004.2
2016-12-26,11.0,6.6,8.9,0.0,7.0,79.4,1005.8
2016-12-27,6.8,4.1,5.2,0.2,8.5,68.3,1009.3
2016-12-28,6.0,0.2,1.5,0.0,3.0,78.6,1020.2
2016-12-29,2.8,-5.5,-1.5,0.0,1.6,89.9,1026.6
2016-12-30,4.9,-3.4,0.4,0.0,1.6,82.5,1023.1
2016-12-31,6.6,-6.8,-0.6,0.0,1.5,71.9,1015.5
