,MaxTemp,MinTemp,AvgTmp,Precip,WindSpeed,Humidity,Pressure
2017-02-24,12.3,2.0,5.4,0.4,7.1,68.6,986.9
2017-02-25,5.7,-2.0,2.4,0.0,4.6,74.0,1004.8
2017-02-26,10.8,-0.9,7.4,0.0,5.0,53.6,999.3
2017-02-27,16.1,2.8,10.2,0.0,5.1,53.0,994.4
2017-02-28,12.8,6.1,9.5,0.0,4.3,61.3,983.5
2017-03-01,11.5,5.7,7.5,0.0,4.4,63.6,987.5
2017-03-02,12.6,2.2,6.2,1.8,6.8,73.3,991.6
2017-03-03,11.5,2.7,6.8,0.0,4.3,62.6,999.3
2017-03-04,16.2,2.7,8.9,0.0,3.6,68.3,987.5
2017-03-05,14.1,7.7,12.1,0.0,4.0,54.1,988.2
2017-03-06,11.9,1.6,6.7,0.2,2.4,74.4,987.3
2017-03-07,8.0,1.8,4.6,2.6,1.9,87.5,994.8
2017-03-08,11.0,1.5,5.0,1.4,2.9,78.3,1007.7
2017-03-09,7.6,2.1,5.3,4.7,3.0,86.9,1001.6
2017-03-10,8.1,3.4,5.5,1.0,2.0,89.0,1004.3
2017-03-11,9.1,1.8,5.2,0.0,2.0,78.1,1009.8
2017-03-12,7.7,-1.6,3.6,0.0,2.1,76.5,1008.4
2017-03-13,7.9,-2.8,3.0,0.0,1.4,67.6,1011.8
2017-03-14,11.4,-2.9,5.0,0.0,1.9,72.6,1013.7
2017-03-15,13.5,6.9,9.3,0.0,3.8,64.4,1011.1
2017-03-16,12.8,2.5,7.1,0.0,3.5,64.0,1008.4
2017-03-17,16.3,0.8,7.8,3.7,4.0,74.4,997.7
2017-03-18,12.2,3.2,6.5,4.4,5.1,75.5,987.0
2017-03-19,7.7,1.5,4.7,10.2,4.8,72.6,992.9
2017-03-20,14.4,4.0,11.5,0.0,5.0,78.3,992.4
2017-03-21,15.5,7.4,11.8,2.0,2.9,72.3,994.3
2017-03-22,12.0,6.1,6.8,0.0,2.8,84.0,1003.3
2017-03-23,8.2,4.9,6.7,0.0,3.9,82.6,1004.9
2017-03-24,11.5,6.2,7.8,0.0,1.5,69.9,1013.2
2017-03-25,12.8,0.3,6.7,0.0,2.3,61.8,1012.2
2017-03-26,11.9,-1.7,5.5,0.0,2.0,61.3,1011.3
2017-03-27,16.0,-2.0,8.0,0.0,1.9,60.5,1011.3
2017-03-28,20.5,0.9,11.7,0.0,2.1,57.5,1006.9
2017-03-29,18.6,8.2,13.3,1.3,4.6,62.4,1006.3
2017-03-30,14.0,8.5,11.3,0.0,2.3,88.6,1011.1
2017-03-31,22.2,5.0,14.4,0.0,3.3,67.0,1006.1
2017-04-01,23.4,8.9,16.0,0.0,4.0,55.8,999.1
2017-04-02,22.1,9.0,15.6,0.3,2.6,60.4,1001.2
2017-04-03,17.1,9.1,11.1,4.9,1.0,87.8,1009.6
2017-04-04,17.3,9.1,12.0,0.0,2.8,82.0,1007.9
2017-04-05,12.1,8.0,9.6,1.0,4.0,88.3,1004.6
2017-04-06,11.9,5.3,7.9,2.8,4.1,65.4,1002.5
2017-04-07,9.3,5.5,7.4,1.6,3.8,92.8,1001.7
2017-04-08,12.3,8.6,10.1,0.0,2.0,83.3,1007.5
2017-04-09,18.2,7.7,11.9,0.0,1.6,77.0,1010.4
2017-04-10,23.4,4.0,14.8,0.3,3.4,66.6,1001.7
2017-04-11,18.4,5.4,8.2,0.7,5.1,62.6,1005.1
2017-04-12,12.5,5.2,9.0,2.8,4.6,75.6,999.7
2017-04-13,12.3,8.2,9.2,0.0,5.5,71.0,994.3
2017-04-14,12.8,6.0,8.6,0.0,4.8,62.5,998.9
2017-04-15,16.0,2.5,10.5,1.6,3.5,67.9,996.5
2017-04-16,10.8,3.8,5.6,5.1,4.8,79.6,999.0
2017-04-17,7.6,1.1,4.9,6.4,1.5,86.5,1000.2
2017-04-18,6.5,1.7,3.8,2.8,3.3,80.1,1004.1
2017-04-19,7.8,0.0,4.1,0.0,5.0,53.5,1012.6
2017-04-20,7.4,1.7,4.2,0.0,2.8,52.4,1016.9
2017-04-21,13.3,-0.2,7.8,0.8,5.0,58.3,1010.1
2017-04-22,11.6,5.7,8.0,0.5,4.9,63.5,1001.0
2017-04-23,8.5,3.3,5.1,1.4,5.3,82.3,1003.0
2017-04-24,13.8,2.9,7.9,0.0,4.1,62.5,1001.7
2017-04-25,18.4,4.2,11.0,0.7,3.9,61.9,991.3
2017-04-26,10.4,4.4,5.3,7.3,2.3,87.3,997.3
2017-04-27,10.3,3.6,6.4,11.2,1.6,79.3,1000.0
2017-04-28,7.7,3.0,5.3,7.5,2.6,89.4,997.7
2017-04-29,12.9,2.7,8.0,0.7,3.0,79.0,1001.7
2017-04-30,13.1,0.5,7.8,0.0,3.1,69.0,1006.2
2017-05-01,16.9,5.6,11.2,0.0,6.8,62.4,1002.5
2017-05-02,13.7,7.3,10.0,1.8,4.5,82.4,1004.0
2017-05-03,14.9,5.4,11.2,3.9,2.6,86.1,1006.5
2017-05-04,13.2,8.6,10.7,0.0,1.6,88.4,1001.8
2017-05-05,18.2,9.0,13.3,4.2,1.6,85.8,1003.4
2017-05-06,16.8,10.7,13.2,0.0,1.8,82.6,1000.3
2017-05-07,14.0,8.0,10.4,0.4,2.0,90.6,996.2
2017-05-08,13.6,3.5,8.5,0.3,2.3,74.0,998.1
2017-05-09,8.4,1.0,5.5,0.2,2.6,66.5,1002.7
2017-05-10,13.8,1.1,7.9,0.0,3.3,64.5,996.8
2017-05-11,20.2,2.9,13.3,0.0,2.4,55.0,991.8
2017-05-12,22.6,7.7,15.9,0.0,3.4,67.9,990.5
2017-05-13,21.5,12.6,17.1,0.0,3.0,65.0,996.8
2017-05-14,23.8,10.3,16.7,0.4,2.6,72.9,1005.3
2017-05-15,22.2,12.8,16.9,1.4,2.3,77.0,1011.7
2017-05-16,20.6,11.1,16.0,0.0,2.0,69.8,1015.0
2017-05-17,23.0,5.9,16.2,0.0,2.4,62.5,1011.0
2017-05-18,26.5,11.0,19.0,0.0,4.3,61.5,1002.3
2017-05-19,27.3,11.8,20.3,0.0,4.8,58.8,997.2
2017-05-20,23.8,12.9,15.1,0.0,3.5,77.0,1002.8
2017-05-21,21.8,14.0,17.2,0.0,2.9,54.6,1008.8
2017-05-22,22.2,11.3,16.6,0.0,1.8,54.1,1006.5
2017-05-23,24.2,9.1,17.9,0.5,1.6,61.9,1001.7
2017-05-24,22.4,11.1,13.1,3.0,3.8,77.6,1002.3
2017-05-25,18.7,10.9,14.5,0.0,2.5,72.0,1005.3
2017-05-26,22.6,10.8,17.3,0.0,2.4,65.0,1005.2
2017-05-27,23.6,10.5,17.7,0.0,1.6,59.0,1008.9
2017-05-28,27.4,8.2,19.7,0.0,3.3,59.4,1007.3
2017-05-29,30.3,14.2,22.3,0.6,2.8,59.3,1000.0
2017-05-30,31.2,13.8,22.0,0.7,1.5,76.6,998.0
2017-05-31,23.8,16.3,19.8,0.0,4.5,69.3,1002.3
2017-06-01,22.8,10.7,17.0,0.0,2.8,50.8,1005.5
2017-06-02,25.4,8.0,18.3,0.0,2.0,48.3,1003.8
2017-06-03,26.0,9.0,19.1,0.0,2.5,53.0,1001.8
2017-06-04,24.8,14.5,18.1,2.1,4.3,74.3,995.5
2017-06-05,23.3,9.2,17.8,0.0,2.6,61.4,1001.0
2017-06-06,27.4,15.0,19.5,12.7,3.8,71.5,992.3
2017-06-07,21.1,13.1,15.7,0.0,4.5,61.4,998.9
2017-06-08,22.4,8.8,16.7,0.0,2.8,57.0,1005.1
2017-06-09,26.3,11.2,20.1,1.2,4.0,57.6,1001.8
2017-06-10,23.8,14.4,17.8,0.5,2.4,70.5,1004.4
2017-06-11,25.8,9.0,18.9,0.0,1.8,62.9,1005.4
2017-06-12,27.5,15.5,21.8,0.0,3.6,57.0,997.0
2017-06-13,23.2,14.3,17.1,0.0,5.0,58.9,1000.8
2017-06-14,22.1,12.9,16.9,0.0,3.0,61.3,1003.6
2017-06-15,25.2,9.4,17.9,2.5,1.8,60.8,1003.5
2017-06-16,25.5,14.5,17.3,3.6,3.8,80.9,999.0
2017-06-17,16.0,12.3,13.6,0.5,4.3,86.8,1004.4
2017-06-18,25.1,13.6,19.3,0.0,2.1,67.8,1009.1
2017-06-19,28.9,12.6,21.9,0.0,1.5,64.1,1007.5
2017-06-20,32.0,14.4,25.1,0.0,2.4,56.5,1000.7
2017-06-21,28.7,14.3,20.7,0.0,1.9,52.6,1002.2
2017-06-22,29.3,12.2,21.8,2.3,3.0,56.3,999.1
2017-06-23,25.2,17.6,20.3,1.1,3.8,75.8,996.3
2017-06-24,28.6,16.0,22.8,0.0,3.0,57.4,998.3
2017-06-25,29.0,13.0,22.0,0.0,3.3,59.3,996.8
2017-06-26,25.0,16.3,20.1,0.0,3.1,65.8,997.2
2017-06-27,25.6,14.8,19.8,14.9,2.3,70.6,997.3
2017-06-28,30.4,17.6,21.9,2.0,2.1,81.9,987.8
2017-06-29,26.1,17.1,20.1,4.2,4.9,81.0,980.3
2017-06-30,24.5,15.7,18.8,0.8,5.5,69.5,988.5
2017-07-01,24.4,11.8,18.5,0.9,3.8,68.6,992.7
2017-07-02,23.5,15.0,18.2,0.1,3.8,74.3,998.2
2017-07-03,21.9,14.2,17.6,0.0,2.9,61.3,1005.0
2017-07-04,23.9,12.6,18.6,0.0,3.4,57.3,1003.6
2017-07-05,23.1,9.8,16.1,1.3,1.5,72.0,1004.7
2017-07-06,24.3,12.8,18.8,0.0,1.4,62.4,1005.8
2017-07-07,27.5,12.2,19.3,5.3,2.6,76.5,1001.1
2017-07-08,25.6,14.4,20.1,6.8,1.9,80.9,999.6
2017-07-09,28.0,11.8,22.2,0.0,1.6,66.5,1000.1
2017-07-10,30.9,17.7,22.9,21.2,3.4,72.8,994.5
2017-07-11,23.0,16.5,19.6,5.0,3.1,88.9,996.0
2017-07-12,27.2,14.1,20.3,7.2,2.9,74.6,995.8
2017-07-13,19.9,13.8,16.1,0.0,4.8,69.8,1001.7
2017-07-14,21.5,9.6,16.0,0.0,1.6,64.4,1002.5
2017-07-15,22.1,11.7,16.8,0.2,1.9,66.5,1003.6
2017-07-16,24.3,11.3,18.4,0.0,1.9,64.4,1008.1
2017-07-17,24.6,17.3,20.1,0.0,2.0,70.6,1006.1
2017-07-18,26.5,13.8,20.8,1.6,1.6,62.3,1006.5
2017-07-19,30.2,16.0,23.4,0.0,2.4,62.3,1001.0
2017-07-20,28.4,15.4,22.9,8.1,1.6,71.4,996.4
2017-07-21,28.1,19.5,23.4,0.0,1.9,69.4,999.3
2017-07-22,29.3,15.6,23.4,0.0,2.8,68.4,999.8
2017-07-23,27.5,15.0,21.0,40.6,1.9,81.0,999.1
2017-07-24,24.4,15.1,19.1,59.1,1.5,80.4,994.8
2017-07-25,21.6,15.1,17.5,0.0,4.3,80.1,987.3
2017-07-26,22.4,12.2,17.7,0.1,2.9,72.0,987.3
2017-07-27,20.8,14.9,17.5,10.0,3.3,88.6,992.4
2017-07-28,24.2,15.0,19.1,1.1,1.8,77.9,996.3
2017-07-29,26.5,11.4,20.1,0.0,1.8,64.1,1001.6
2017-07-30,32.1,14.0,24.5,0.0,3.0,63.8,998.7
2017-07-31,31.5,19.5,26.3,0.0,1.8,57.4,1001.3
2017-08-01,35.4,19.6,27.6,0.0,2.8,60.0,1001.4
2017-08-02,30.2,20.2,25.4,4.6,1.9,68.0,1003.4
2017-08-03,31.0,18.0,24.1,0.1,2.6,74.8,999.9
2017-08-04,28.8,21.0,24.3,0.0,2.4,64.9,997.7
2017-08-05,29.2,14.6,22.6,1.5,2.1,63.8,999.9
2017-08-06,25.5,17.4,19.5,0.0,2.4,70.5,1005.5
2017-08-07,24.2,12.0,18.6,0.0,2.5,61.8,1008.0
2017-08-08,26.7,11.6,19.5,0.0,5.0,66.4,1002.7
2017-08-09,28.1,15.5,22.7,3.8,1.9,67.9,1002.0
2017-08-10,26.9,19.9,23.1,9.4,2.5,78.6,1001.4
2017-08-11,26.5,17.2,20.7,14.2,3.4,87.8,999.2
2017-08-12,20.8,14.4,17.0,0.0,3.0,78.1,1000.7
2017-08-13,22.3,12.7,18.2,0.0,2.0,77.1,1004.7
2017-08-14,23.3,15.9,18.8,0.0,2.6,75.8,1009.3
2017-08-15,26.7,12.6,20.1,0.0,3.0,63.1,1007.0
2017-08-16,24.1,14.9,19.3,0.4,2.3,83.8,1005.5
2017-08-17,26.4,16.4,21.0,0.0,1.8,72.5,1006.1
2017-08-18,30.6,17.1,24.1,0.1,2.4,67.0,1000.6
2017-08-19,26.2,18.5,20.0,0.0,2.0,74.3,1002.0
2017-08-20,21.3,14.2,17.2,0.0,2.0,73.1,1005.6
2017-08-21,20.5,11.7,15.4,0.2,3.3,72.8,1006.3
2017-08-22,19.9,11.3,15.5,0.0,3.4,68.6,1005.2
2017-08-23,21.2,9.7,15.4,0.0,2.8,68.1,1004.4
2017-08-24,25.4,7.8,17.8,0.0,1.6,68.5,1002.1
2017-08-25,26.1,12.5,20.2,0.0,1.9,70.5,1003.9
2017-08-26,24.8,13.1,19.4,0.2,1.6,81.5,1003.0
2017-08-27,25.9,15.5,20.6,0.0,3.3,68.6,1000.5
2017-08-28,23.2,11.5,17.5,0.0,2.1,68.8,1005.5
2017-08-29,24.7,7.8,17.4,0.0,2.3,69.3,1004.8
2017-08-30,28.6,10.4,20.3,0.0,2.6,58.5,1000.2
2017-08-31,32.7,15.1,23.2,6.1,3.4,60.8,998.2
2017-09-01,25.4,12.3,14.7,20.3,3.0,93.9,1002.9
2017-09-02,18.2,11.4,14.3,0.0,1.9,79.8,1001.8
2017-09-03,16.0,11.1,13.3,0.0,2.4,86.1,999.4
2017-09-04,19.7,9.5,14.4,0.0,3.5,75.1,1000.3
2017-09-05,19.0,12.0,15.7,0.0,3.9,69.4,1002.5
2017-09-06,21.0,10.6,16.7,2.6,2.3,81.0,997.7
2017-09-07,18.4,12.3,14.7,0.5,6.1,73.5,997.5
2017-09-08,20.6,8.6,15.0,0.0,3.5,72.1,996.5
2017-09-09,25.2,13.2,18.7,0.0,3.9,67.3,988.9
2017-09-10,20.5,12.5,14.8,3.4,2.0,87.1,991.9
2017-09-11,20.0,11.1,15.7,6.6,2.5,87.3,989.8
2017-09-12,18.9,8.7,14.6,0.5,2.3,82.3,992.4
2017-09-13,17.7,9.4,14.7,1.0,5.3,73.4,993.1
2017-09-14,18.0,13.0,15.3,0.2,5.3,75.0,989.6
2017-09-15,17.8,10.9,13.8,0.1,3.9,72.6,997.5
2017-09-16,15.1,6.7,11.7,2.8,1.0,89.3,998.8
2017-09-17,15.9,7.7,12.6,0.0,1.6,85.5,998.2
2017-09-18,18.4,8.4,12.0,1.1,3.3,79.6,1000.2
2017-09-19,17.1,2.6,10.9,0.0,1.0,80.4,1002.3
2017-09-20,17.0,8.3,11.8,1.6,2.1,79.6,1003.2
2017-09-21,16.8,6.8,11.9,0.0,2.4,85.5,1004.2
2017-09-22,16.8,11.1,12.5,0.0,1.8,81.0,1005.6
2017-09-23,12.8,7.7,11.4,17.0,2.5,93.9,1005.7
2017-09-24,16.5,12.6,14.2,2.8,2.3,91.1,1006.7
2017-09-25,17.5,12.5,14.6,0.1,2.8,87.0,1008.3
2017-09-26,16.2,9.2,12.9,0.0,2.1,91.6,1012.5
2017-09-27,18.0,8.8,13.6,0.0,3.1,86.3,1013.4
2017-09-28,19.7,7.2,13.1,0.0,3.9,79.6,1014.3
2017-09-29,18.6,7.4,12.0,0.0,3.3,78.9,1012.5
2017-09-30,19.1,6.4,11.5,0.0,3.5,76.9,1008.5
2017-10-01,18.7,3.9,11.0,0.0,3.1,73.4,1008.2
2017-10-02,18.8,4.6,12.2,6.9,4.5,66.9,1004.6
2017-10-03,15.5,11.5,12.0,2.9,2.6,92.0,1000.0
2017-10-04,15.8,8.9,12.5,0.0,4.3,74.1,1004.4
2017-10-05,15.4,10.8,11.9,5.9,7.4,75.5,990.6
2017-10-06,13.1,9.4,10.3,5.4,6.1,83.8,994.4
2017-10-07,14.3,8.5,10.9,3.0,4.8,80.0,1000.3
2017-10-08,13.0,8.8,10.3,1.4,4.1,83.5,995.7
2017-10-09,13.3,5.0,8.7,1.1,5.3,74.3,1001.0
2017-10-10,13.5,5.5,10.2,1.3,3.1,88.5,1000.3
2017-10-11,17.9,10.8,14.2,0.1,3.6,81.0,1002.2
2017-10-12,19.3,10.0,14.5,0.0,4.3,70.8,1002.9
2017-10-13,17.2,10.1,12.5,0.0,4.1,72.3,1009.1
2017-10-14,20.1,10.0,14.7,0.0,2.9,79.5,1011.4
2017-10-15,22.1,10.2,16.0,0.0,1.9,81.5,1012.2
2017-10-16,24.8,6.8,15.5,0.0,2.0,75.6,1009.8
2017-10-17,26.0,7.6,15.0,0.0,1.4,75.6,1007.9
2017-10-18,22.1,6.5,13.8,0.0,1.1,80.1,1001.8
2017-10-19,18.3,9.0,13.1,0.0,1.9,92.8,1001.3
2017-10-20,18.3,9.2,12.7,0.0,3.0,90.6,1001.6
2017-10-21,14.4,10.2,12.1,2.8,1.8,82.4,1001.5
2017-10-22,13.0,8.5,10.6,9.2,2.9,88.4,999.3
2017-10-23,10.7,7.3,9.3,9.3,1.6,92.6,1000.9
2017-10-24,12.4,6.8,9.4,0.7,1.6,92.9,1009.1
2017-10-25,17.4,8.3,12.9,0.7,3.5,86.8,1006.0
2017-10-26,15.8,9.9,13.1,1.4,4.3,81.3,1007.0
2017-10-27,13.0,9.8,10.7,3.7,4.1,85.0,1000.7
2017-10-28,10.2,7.3,9.1,8.2,7.9,81.4,996.5
2017-10-29,11.3,6.1,7.9,4.7,7.8,79.5,979.3
2017-10-30,8.0,2.0,5.2,0.0,4.4,68.6,999.1
2017-10-31,8.6,2.0,5.3,1.7,3.6,82.5,1007.5
2017-11-01,9.3,5.9,8.1,1.0,3.3,86.4,1004.5
2017-11-02,10.7,8.9,9.8,2.4,2.9,87.3,997.1
2017-11-03,11.1,8.3,9.3,0.0,3.3,82.6,1002.3
2017-11-04,13.0,1.8,7.8,0.0,3.3,81.4,1000.7
2017-11-05,14.6,5.4,9.1,0.0,3.3,80.3,995.0
2017-11-06,9.4,3.4,8.6,1.9,2.1,93.6,1003.9
2017-11-07,9.8,7.9,8.8,0.0,3.3,90.5,1009.3
2017-11-08,9.5,2.1,5.2,0.0,3.3,85.4,1006.9
2017-11-09,9.0,5.0,6.8,0.2,1.3,86.0,1006.8
2017-11-10,10.4,7.0,8.2,1.8,3.9,81.0,999.6
2017-11-11,8.3,5.1,6.6,1.2,5.6,73.4,992.6
2017-11-12,7.9,2.8,5.2,3.1,3.4,78.9,988.8
2017-11-13,5.5,3.1,4.1,0.1,2.6,89.6,994.3
2017-11-14,7.0,2.1,4.3,0.0,3.1,82.8,1007.8
2017-11-15,8.7,1.8,6.0,0.1,2.0,83.8,1011.5
2017-11-16,10.6,3.4,6.2,0.0,2.1,83.8,1010.9
2017-11-17,6.6,3.4,5.0,0.3,2.3,90.9,1008.5
2017-11-18,6.4,-3.0,2.5,0.1,3.1,84.3,1002.9
2017-11-19,7.3,3.3,4.5,5.9,6.0,77.5,993.7
2017-11-20,5.2,0.6,3.3,2.0,4.9,84.5,998.1
2017-11-21,5.0,2.1,3.9,3.2,2.1,92.6,997.3
2017-11-22,9.4,4.4,7.0,0.9,1.9,92.1,996.6
2017-11-23,13.9,0.3,6.8,0.0,2.9,79.9,997.2
2017-11-24,15.1,3.0,8.9,0.1,2.5,75.1,998.8
2017-11-25,12.5,6.4,8.0,0.7,4.0,81.0,994.8
2017-11-26,7.3,0.1,3.1,0.0,3.6,81.3,1004.1
2017-11-27,6.8,-0.3,3.7,0.0,3.6,74.1,1004.8
2017-11-28,6.9,3.1,5.6,0.9,4.4,75.0,994.1
2017-11-29,6.4,3.1,4.0,0.0,2.1,84.4,992.7
2017-11-30,4.2,0.5,1.9,3.2,2.0,93.8,988.9
2017-12-01,3.3,-1.3,1.1,0.0,3.6,86.0,998.3
2017-12-02,2.2,-1.8,1.2,0.0,1.5,92.5,1009.8
2017-12-03,3.4,-2.0,0.6,0.2,1.9,86.9,1008.4
2017-12-04,4.0,-2.8,1.5,3.7,4.6,89.9,1004.4
2017-12-05,6.6,1.5,4.6,0.8,5.5,90.1,1010.4
2017-12-06,6.6,5.8,6.3,0.0,8.1,74.0,1009.7
2017-12-07,7.8,4.0,5.9,0.0,5.0,65.1,1003.7
2017-12-08,7.9,1.5,5.1,0.1,4.6,69.4,992.0
2017-12-09,3.6,-3.1,1.5,0.1,4.5,77.4,993.2
2017-12-10,2.4,-0.8,1.3,0.0,5.6,68.3,985.8
2017-12-11,8.3,0.6,6.9,0.0,5.1,73.1,975.4
2017-12-12,13.6,4.1,8.3,0.0,6.1,62.6,986.7
2017-12-13,4.8,-1.3,2.0,0.0,4.1,70.3,998.4
2017-12-14,6.6,1.0,4.8,0.4,6.5,67.9,981.2
2017-12-15,6.2,1.4,3.1,2.2,4.1,80.3,982.8
2017-12-16,2.8,-5.0,-0.3,0.2,1.8,89.6,991.3
2017-12-17,2.7,0.6,1.4,1.0,2.5,92.3,1002.5
2017-12-18,0.8,-2.2,-1.5,0.0,2.0,91.4,1011.7
2017-12-19,0.5,-4.0,-1.8,0.3,1.9,90.8,1015.6
2017-12-20,1.3,-0.3,0.7,0.1,1.1,94.4,1018.1
2017-12-21,6.0,0.4,3.4,4.7,2.9,91.6,1013.4
2017-12-22,6.4,4.6,5.2,0.3,4.6,87.1,1013.6
2017-12-23,9.3,4.0,6.5,0.0,7.4,82.4,1008.7
2017-12-24,10.2,9.0,9.7,0.0,8.5,74.6,1003.3
2017-12-25,10.1,1.3,6.7,0.0,4.5,77.5,1003.1
2017-12-26,7.3,-2.3,3.9,0.0,3.9,78.6,992.8
2017-12-27,6.5,-1.5,2.6,0.1,3.8,86.9,981.4
2017-12-28,8.3,0.4,5.1,7.9,3.6,88.4,977.5
2017-12-29,3.6,1.3,2.0,0.0,4.0,76.8,992.5
2017-12-30,3.8,-4.5,0.4,1.1,4.0,78.5,992.2
2017-12-31,11.2,2.3,8.7,0.1,4.5,80.6,990.8
