,MaxTemp,MinTemp,AvgTmp,Precip,WindSpeed,Humidity,Pressure
2021-03-13,10.9,0.5,7.6,0.1,6.6,64.5,988.2
2021-03-14,9.8,2.8,5.3,1.1,5.5,72.3,989.5
2021-03-15,9.3,-0.1,3.7,1.3,2.6,80.1,993.6
2021-03-16,4.3,0.8,3.3,1.4,3.3,92.0,998.2
2021-03-17,6.5,1.3,3.0,0.0,2.1,83.0,1004.1
2021-03-18,6.1,-3.8,1.0,0.0,1.8,79.0,1005.5
2021-03-19,4.8,-1.5,0.4,1.6,1.8,87.3,1004.2
2021-03-20,0.9,-7.3,-3.0,0.1,2.3,77.4,1010.3
2021-03-21,5.0,-3.7,2.0,6.6,4.1,81.6,998.6
2021-03-22,8.1,-2.5,2.4,0.0,2.5,69.6,1002.3
2021-03-23,7.3,-0.6,4.1,0.0,2.6,78.1,1007.3
2021-03-24,8.8,3.8,5.6,0.0,1.9,78.4,1009.0
2021-03-25,15.3,1.6,8.4,0.0,1.3,71.0,1006.0
2021-03-26,18.6,3.6,10.5,0.0,1.5,66.0,1005.4
2021-03-27,16.9,4.9,8.4,1.3,4.6,71.1,1004.5
2021-03-28,11.8,0.6,6.2,0.0,3.6,65.5,1014.4
2021-03-29,15.5,3.8,11.2,0.1,2.6,66.1,1014.6
2021-03-30,21.3,10.2,14.6,0.0,2.6,58.3,1014.9
2021-03-31,23.1,4.2,14.3,0.0,1.1,56.8,1009.4
2021-04-01,19.7,4.3,12.4,2.2,1.6,69.5,1000.9
2021-04-02,13.2,4.7,7.2,1.7,3.5,75.6,1002.5
2021-04-03,9.0,2.5,4.6,3.6,2.8,81.8,1003.4
2021-04-04,9.9,-1.4,4.0,0.0,2.3,73.3,1005.5
2021-04-05,12.7,-0.4,4.4,5.0,5.0,72.1,988.7
2021-04-06,6.0,-0.6,1.8,0.0,5.8,67.5,991.2
2021-04-07,6.3,-1.9,1.5,0.3,4.3,74.8,994.7
2021-04-08,7.2,-0.1,3.5,0.0,6.0,71.5,1003.7
2021-04-09,12.8,-2.1,6.4,0.0,4.9,53.8,1004.0
2021-04-10,14.5,-0.9,8.1,0.0,1.9,61.0,1000.7
2021-04-11,17.5,1.4,10.6,0.0,4.3,64.9,999.0
2021-04-12,13.3,2.8,5.4,3.9,3.1,85.8,1005.4
2021-04-13,9.0,1.7,5.5,0.0,2.3,68.4,1011.6
2021-04-14,7.6,3.3,5.0,0.3,2.9,65.1,1009.6
2021-04-15,5.3,1.6,2.2,8.9,2.8,91.3,1007.8
2021-04-16,5.2,1.4,3.4,3.5,2.9,93.8,1006.1
2021-04-17,6.6,3.0,4.9,0.5,1.9,92.9,1005.6
2021-04-18,10.3,5.5,7.6,0.0,1.5,87.6,1004.9
2021-04-19,16.2,4.6,8.7,6.3,2.0,84.6,1003.2
2021-04-20,15.7,3.2,9.9,0.0,2.4,80.1,1000.5
2021-04-21,17.4,3.7,11.6,0.7,3.0,66.0,998.3
2021-04-22,13.2,4.6,7.3,0.6,4.1,64.3,1003.0
2021-04-23,10.9,3.4,7.0,0.3,4.8,70.9,1008.5
2021-04-24,13.5,3.8,9.0,0.0,2.5,57.0,1008.5
2021-04-25,10.5,5.3,7.0,0.0,2.3,47.8,1007.2
2021-04-26,9.7,-0.3,5.3,0.0,2.6,50.1,1005.5
2021-04-27,11.6,-3.5,6.1,0.0,3.3,52.3,1001.3
2021-04-28,17.9,1.6,9.7,0.0,4.0,50.0,995.3
2021-04-29,18.8,5.3,12.8,0.4,3.6,64.1,990.5
2021-04-30,16.7,7.6,10.8,4.4,3.4,63.4,996.2
2021-05-01,12.9,6.9,10.0,19.4,2.4,76.5,998.7
2021-05-02,11.6,6.9,7.6,12.5,3.6,89.8,993.3
2021-05-03,10.3,5.6,7.2,0.0,4.8,70.6,1003.0
2021-05-04,18.0,1.4,11.1,0.0,4.6,59.0,993.8
2021-05-05,14.9,9.1,10.8,0.0,4.9,61.9,988.3
2021-05-06,12.9,2.2,9.0,8.3,4.6,61.4,993.7
2021-05-07,10.9,6.5,7.4,0.0,3.1,80.3,994.1
2021-05-08,15.0,1.8,9.3,0.0,4.1,60.3,1004.2
2021-05-09,23.9,4.1,15.3,0.0,4.6,54.9,1000.4
2021-05-10,27.5,7.3,19.1,0.0,4.8,51.5,996.4
2021-05-11,30.2,12.4,21.3,0.0,5.3,52.9,993.1
2021-05-12,23.5,14.5,18.5,8.3,4.3,73.0,991.1
2021-05-13,17.5,13.7,14.2,0.0,3.0,89.6,987.8
2021-05-14,14.4,11.4,12.2,0.0,3.9,85.0,990.7
2021-05-15,19.6,5.9,13.5,9.1,2.8,75.3,993.7
2021-05-16,18.7,9.5,13.7,0.1,2.4,74.5,990.3
2021-05-17,17.2,7.5,13.2,0.0,2.3,75.4,989.9
2021-05-18,17.7,10.3,13.4,0.0,4.0,71.1,994.5
2021-05-19,16.4,8.1,12.0,0.2,2.4,74.5,998.9
2021-05-20,17.1,6.2,12.0,0.2,2.9,69.3,1002.5
2021-05-21,19.8,7.1,14.1,0.2,4.9,63.8,996.6
2021-05-22,19.1,11.3,14.1,1.3,3.6,64.1,993.0
2021-05-23,17.5,6.6,12.7,0.0,3.0,64.8,999.8
2021-05-24,20.6,4.9,13.7,0.9,3.9,69.5,1003.2
2021-05-25,16.6,11.5,13.1,0.2,4.0,73.0,999.3
2021-05-26,18.4,7.1,12.7,0.0,5.1,61.9,1000.6
2021-05-27,17.9,9.0,13.0,0.0,3.8,64.8,1000.7
2021-05-28,17.1,5.2,11.1,0.4,3.0,81.3,1004.9
2021-05-29,16.4,8.7,11.5,1.4,2.8,80.8,1006.7
2021-05-30,16.9,9.4,12.4,0.0,1.9,69.6,1009.3
2021-05-31,19.3,5.8,13.5,0.0,1.8,58.9,1007.7
2021-06-01,21.7,5.0,14.7,0.0,2.1,64.4,1004.2
2021-06-02,23.2,13.4,18.2,0.0,4.3,50.3,1006.4
2021-06-03,23.3,9.9,17.8,0.0,2.4,50.5,1010.1
2021-06-04,26.0,7.7,19.1,1.9,3.5,52.5,1008.7
2021-06-05,26.1,15.0,20.7,0.0,2.6,60.0,1005.0
2021-06-06,26.3,11.0,20.1,0.0,1.6,55.8,1005.0
2021-06-07,27.3,11.1,20.5,0.0,1.4,59.3,1005.0
2021-06-08,27.5,13.5,21.0,0.0,2.1,52.3,1004.9
2021-06-09,25.5,14.8,20.1,0.0,2.5,51.3,1005.5
2021-06-10,25.1,12.8,19.0,0.0,2.3,65.3,1004.7
2021-06-11,25.4,12.2,20.1,0.0,2.6,63.4,1002.4
2021-06-12,26.4,15.1,18.0,5.9,2.6,79.9,1000.1
2021-06-13,15.8,12.2,13.9,0.0,3.5,69.4,1007.1
2021-06-14,22.7,7.3,16.4,0.0,2.0,60.5,1008.1
2021-06-15,27.3,9.3,20.4,0.0,1.6,58.3,1004.0
2021-06-16,27.6,15.8,22.1,0.0,1.8,66.3,1004.1
2021-06-17,31.0,16.4,24.3,0.0,3.6,56.4,1003.7
2021-06-18,32.5,16.5,25.2,0.0,3.4,52.4,1002.9
2021-06-19,33.1,17.7,26.2,0.0,2.4,55.8,1000.6
2021-06-20,34.0,19.8,26.9,0.0,3.5,56.4,996.9
2021-06-21,33.2,19.3,24.6,13.3,2.9,67.9,993.0
2021-06-22,24.6,17.6,20.7,0.9,3.0,83.3,996.8
2021-06-23,22.3,17.2,19.6,12.3,1.8,78.3,1004.3
2021-06-24,25.1,17.0,20.8,0.0,2.6,77.9,1002.1
2021-06-25,21.7,15.7,17.7,3.0,2.1,84.1,1002.9
2021-06-26,23.3,13.6,18.7,0.9,1.8,81.5,1004.2
2021-06-27,26.5,14.4,20.9,0.0,1.5,64.6,1003.3
2021-06-28,28.9,14.0,22.0,0.0,1.0,60.1,1002.3
2021-06-29,29.4,14.8,23.5,7.0,3.3,59.0,997.4
2021-06-30,26.8,17.1,20.5,0.0,3.9,73.8,994.3
2021-07-01,24.5,15.9,19.5,0.0,3.3,69.0,996.8
2021-07-02,20.1,14.0,17.3,3.1,2.8,81.3,1000.3
2021-07-03,24.7,15.0,19.8,0.0,3.0,69.5,1000.4
2021-07-04,25.2,12.0,20.1,0.0,1.5,66.3,997.7
2021-07-05,26.4,12.4,20.5,0.0,2.0,70.5,996.4
2021-07-06,30.3,14.5,23.1,0.0,2.9,64.6,998.1
2021-07-07,27.4,16.7,20.8,0.0,2.8,71.6,1002.4
2021-07-08,24.3,16.0,20.0,57.7,2.3,79.8,1005.7
2021-07-09,25.3,18.6,20.4,1.6,3.1,85.4,1001.2
2021-07-10,25.8,15.5,20.3,0.0,3.1,62.8,1004.0
2021-07-11,27.4,12.2,21.1,22.6,2.4,72.9,1002.6
2021-07-12,25.5,17.7,20.9,1.7,2.9,82.1,999.5
2021-07-13,29.8,16.2,24.1,0.0,4.0,68.9,995.6
2021-07-14,28.8,20.1,22.1,2.7,2.8,79.6,995.8
2021-07-15,27.0,17.3,22.1,0.0,2.3,75.4,997.8
2021-07-16,29.6,17.3,23.7,0.0,2.1,70.9,1001.0
2021-07-17,28.8,18.9,23.7,0.0,2.0,75.5,1001.4
2021-07-18,28.3,20.3,23.6,0.0,2.4,67.6,1001.8
2021-07-19,26.2,15.0,19.0,0.0,2.5,72.1,1002.9
2021-07-20,22.2,13.4,17.8,0.0,2.4,67.4,1003.7
2021-07-21,23.4,10.9,18.0,0.0,2.5,66.1,1007.1
2021-07-22,21.9,15.5,18.6,0.0,1.1,74.3,1007.0
2021-07-23,25.9,16.0,20.8,0.0,1.3,65.0,1003.0
2021-07-24,28.6,13.6,22.0,0.0,2.4,59.3,999.9
2021-07-25,26.6,16.3,21.6,0.1,2.8,68.1,997.4
2021-07-26,29.8,17.4,22.9,0.2,2.1,70.1,997.0
2021-07-27,30.1,16.8,22.9,0.0,2.3,68.3,999.0
2021-07-28,31.0,16.6,22.5,0.7,2.8,72.1,997.6
2021-07-29,27.0,15.7,21.3,0.0,3.3,64.1,998.2
2021-07-30,28.6,13.0,22.0,0.0,2.6,55.8,996.0
2021-07-31,29.0,15.4,22.4,0.0,3.0,56.5,993.4
2021-08-01,24.6,12.3,16.0,6.3,1.8,82.8,994.5
2021-08-02,22.6,13.4,17.6,0.2,3.3,73.4,997.2
2021-08-03,23.2,14.4,17.9,4.5,1.6,73.6,1000.1
2021-08-04,22.2,12.8,17.4,1.7,1.8,81.6,999.5
2021-08-05,20.0,13.9,16.4,4.4,2.1,87.1,995.2
2021-08-06,23.4,14.6,17.5,0.0,2.5,74.6,992.0
2021-08-07,26.3,12.8,20.4,2.1,2.9,64.5,993.0
2021-08-08,25.8,16.2,20.7,0.0,3.8,68.5,997.3
2021-08-09,25.5,12.0,19.9,0.0,1.6,59.8,1004.9
2021-08-10,28.4,12.3,19.3,0.5,1.9,71.3,1003.5
2021-08-11,24.4,13.2,19.3,0.0,2.6,68.9,1004.6
2021-08-12,26.1,10.3,19.2,0.0,1.3,63.0,1007.9
2021-08-13,31.1,13.1,22.4,0.0,1.6,61.6,1006.5
2021-08-14,29.6,20.2,23.7,0.0,2.0,62.4,1004.7
2021-08-15,29.4,14.3,22.8,0.0,1.5,61.8,999.9
2021-08-16,31.3,17.7,22.8,1.1,3.3,65.1,993.9
2021-08-17,22.2,13.0,16.0,0.0,5.5,64.1,998.8
2021-08-18,21.5,11.0,16.9,0.0,5.0,62.3,999.7
2021-08-19,22.6,13.1,18.4,0.0,3.9,69.4,999.3
2021-08-20,22.8,16.8,18.1,4.3,1.8,81.9,1002.1
2021-08-21,24.8,10.0,18.4,0.0,1.4,73.1,1005.2
2021-08-22,28.1,13.9,19.8,13.2,2.4,76.3,1002.6
2021-08-23,22.0,17.0,18.4,11.1,2.9,85.9,1001.7
2021-08-24,19.8,13.9,16.0,1.3,3.6,76.3,1007.7
2021-08-25,21.0,9.7,16.3,2.9,2.5,65.1,1004.1
2021-08-26,17.9,14.0,15.0,0.8,4.1,82.8,993.3
2021-08-27,18.1,10.9,14.4,1.4,2.4,79.4,996.8
2021-08-28,19.2,10.8,14.9,0.0,1.1,78.9,999.8
2021-08-29,20.5,12.2,15.6,0.0,2.1,79.9,999.4
2021-08-30,17.6,9.8,14.2,14.0,2.0,88.6,998.7
2021-08-31,16.6,13.9,15.5,19.4,3.0,91.4,999.3
2021-09-01,21.1,12.0,16.2,0.0,2.8,74.1,1007.3
2021-09-02,22.6,11.2,16.6,0.0,2.3,75.5,1010.3
2021-09-03,23.7,10.7,17.3,0.0,2.8,75.4,1005.8
2021-09-04,22.4,8.6,16.1,0.0,1.5,73.8,1004.2
2021-09-05,21.6,10.7,15.8,0.0,3.9,59.3,1009.7
2021-09-06,21.3,7.2,14.7,0.0,3.3,61.8,1010.9
2021-09-07,21.8,11.6,16.5,0.0,1.3,72.9,1009.2
2021-09-08,25.6,9.1,17.3,0.0,2.6,68.4,1007.7
2021-09-09,26.9,9.0,18.4,0.0,4.0,57.9,1002.4
2021-09-10,28.8,9.9,20.0,0.0,2.0,56.5,1001.2
2021-09-11,26.3,12.2,19.8,0.0,2.1,69.8,1002.1
2021-09-12,24.1,12.5,18.3,1.7,2.1,85.4,1002.4
2021-09-13,22.8,12.0,17.7,0.4,1.8,79.0,1003.3
2021-09-14,24.4,11.9,18.1,0.0,1.4,73.1,1004.2
2021-09-15,25.9,10.8,19.0,0.0,2.6,75.0,1000.7
2021-09-16,21.9,18.3,19.3,0.6,2.1,81.6,998.3
2021-09-17,18.9,13.5,15.6,0.2,3.4,79.0,998.3
2021-09-18,15.8,12.2,13.2,2.2,3.1,86.4,999.3
2021-09-19,13.8,9.2,11.2,0.0,1.5,80.1,1002.4
2021-09-20,14.6,5.6,10.3,0.0,1.5,80.8,1005.8
2021-09-21,15.1,4.1,9.8,11.1,1.9,88.9,1011.1
2021-09-22,13.8,9.7,11.4,0.1,1.5,88.1,1009.5
2021-09-23,21.3,10.5,15.8,0.3,4.4,73.9,1001.1
2021-09-24,19.2,12.9,15.0,0.0,6.0,68.9,998.1
2021-09-25,21.3,14.9,17.9,0.0,3.3,75.3,1002.5
2021-09-26,23.4,15.8,18.6,0.0,2.9,73.8,1005.5
2021-09-27,19.1,13.3,15.5,0.0,2.9,88.1,1004.1
2021-09-28,19.7,11.6,15.6,8.4,1.8,91.0,1006.8
2021-09-29,17.0,8.4,12.2,1.2,3.3,84.3,1006.0
2021-09-30,16.9,8.1,11.9,0.0,2.5,72.4,1011.7
2021-10-01,17.3,3.0,10.2,0.0,3.0,74.6,1010.5
2021-10-02,21.4,6.3,13.9,0.0,3.8,71.3,1002.7
2021-10-03,21.1,7.9,14.5,0.0,5.8,69.4,999.1
2021-10-04,22.7,7.4,15.2,0.0,1.4,80.1,1002.3
2021-10-05,26.2,9.9,18.1,0.6,4.4,70.3,997.7
2021-10-06,20.8,13.2,14.6,0.7,1.6,85.0,1003.2
2021-10-07,14.9,12.1,13.1,0.0,1.9,87.3,1012.1
2021-10-08,13.6,5.8,9.6,0.0,3.1,69.5,1017.1
2021-10-09,13.8,2.9,8.3,0.0,3.8,59.3,1018.7
2021-10-10,14.6,-1.7,5.7,0.0,1.4,69.3,1014.7
2021-10-11,13.0,-2.3,6.4,0.0,2.3,78.6,1007.3
2021-10-12,12.0,5.4,7.8,3.5,2.6,88.8,1000.5
2021-10-13,10.4,2.5,6.5,0.4,2.5,85.4,1004.8
2021-10-14,10.4,2.5,7.5,0.2,3.1,84.5,1007.3
2021-10-15,15.9,9.0,11.6,0.9,5.3,78.0,1001.8
2021-10-16,12.3,3.3,8.0,0.0,1.9,82.8,1006.6
2021-10-17,12.2,6.4,9.1,0.6,1.9,73.8,1006.7
2021-10-18,14.1,7.6,9.6,0.0,2.1,84.9,1010.1
2021-10-19,18.7,4.0,11.8,0.0,2.9,70.3,1007.9
2021-10-20,22.8,10.9,17.2,0.2,5.5,61.9,997.4
2021-10-21,20.2,11.7,14.7,0.0,9.3,59.3,987.7
2021-10-22,12.8,5.6,9.1,1.0,7.3,60.1,997.3
2021-10-23,11.1,4.8,6.7,1.3,5.3,78.6,1008.8
2021-10-24,12.7,-1.7,5.2,0.0,2.5,78.1,1016.1
2021-10-25,15.2,0.9,7.3,0.0,3.1,61.4,1008.6
2021-10-26,14.7,-0.4,7.7,0.0,2.1,73.9,1007.2
2021-10-27,16.1,6.3,9.5,0.0,3.3,77.8,1010.6
2021-10-28,18.2,1.3,8.5,0.0,2.4,78.6,1009.0
2021-10-29,17.2,3.6,11.5,0.0,4.1,51.1,1002.9
2021-10-30,19.6,8.6,14.5,0.0,6.3,42.9,998.8
2021-10-31,19.7,7.8,12.4,0.0,3.4,59.0,998.0
2021-11-01,18.4,5.0,11.0,5.8,3.0,70.8,990.4
2021-11-02,10.6,8.3,8.8,5.3,2.1,88.8,987.6
2021-11-03,12.7,0.5,8.5,1.3,3.0,80.9,990.7
2021-11-04,14.9,8.8,10.5,0.9,6.8,78.0,986.7
2021-11-05,9.8,6.8,8.2,0.3,5.1,77.4,1002.8
2021-11-06,12.3,3.4,7.2,0.0,3.6,76.3,1011.7
2021-11-07,9.0,0.0,6.3,0.0,5.3,74.0,1001.0
2021-11-08,9.5,6.3,8.1,0.2,4.9,81.6,1004.4
2021-11-09,11.1,4.2,7.0,0.0,2.6,87.8,1014.7
2021-11-10,12.6,0.6,5.1,0.0,3.1,81.0,1012.5
2021-11-11,10.3,-1.9,3.5,0.0,1.6,85.5,1009.7
2021-11-12,7.8,-3.7,2.8,0.0,3.5,89.4,1007.8
2021-11-13,10.6,2.2,4.6,0.0,2.1,85.4,1002.2
2021-11-14,7.3,-2.6,2.4,0.0,1.5,92.0,1008.6
2021-11-15,6.4,2.6,5.3,0.0,3.1,87.8,1014.3
2021-11-16,7.4,3.8,5.3,0.0,3.9,89.9,1010.2
2021-11-17,8.3,1.2,5.8,0.2,2.6,81.6,1005.8
2021-11-18,10.3,5.7,7.9,1.1,5.0,78.8,1009.5
2021-11-19,11.3,7.9,10.0,0.0,7.5,85.8,1007.5
2021-11-20,11.3,9.6,10.5,0.0,6.4,80.6,1005.8
2021-11-21,10.4,5.7,7.3,1.3,2.9,82.6,996.6
2021-11-22,6.7,4.8,5.8,0.0,1.6,87.6,1004.7
2021-11-23,5.0,-2.0,2.5,0.0,4.0,86.3,1011.4
2021-11-24,6.9,3.3,5.4,0.0,2.6,82.8,1008.7
2021-11-25,6.2,-2.8,2.0,0.0,2.8,79.5,996.5
2021-11-26,3.7,2.0,2.5,3.1,1.5,82.5,986.3
2021-11-27,4.5,0.3,1.6,0.0,2.8,87.5,980.6
2021-11-28,2.4,-2.5,-0.1,7.4,1.5,95.3,982.3
2021-11-29,1.7,-0.7,0.8,0.2,4.0,91.8,985.7
2021-11-30,4.8,0.7,2.7,0.5,6.5,83.1,985.9
2021-12-01,7.5,-0.4,4.7,0.6,5.0,80.5,983.5
2021-12-02,8.8,-0.6,4.2,0.0,5.9,67.5,982.2
2021-12-03,4.7,-3.8,0.1,0.0,4.8,70.1,994.6
2021-12-04,3.3,-0.8,1.2,2.6,4.1,67.9,988.9
2021-12-05,2.7,-1.0,1.2,1.3,2.3,94.3,989.0
2021-12-06,1.5,-0.7,-0.1,1.0,2.0,93.4,997.7
2021-12-07,-0.1,-1.0,-0.6,0.0,3.1,88.6,999.5
2021-12-08,-0.4,-1.9,-1.2,0.0,6.1,87.9,995.2
2021-12-09,-0.3,-2.7,-1.4,2.1,4.0,90.4,992.0
2021-12-10,2.1,-3.1,-1.1,0.0,2.9,91.9,987.4
2021-12-11,0.4,-5.9,-1.2,0.0,1.6,88.5,998.4
2021-12-12,4.1,-7.8,-2.7,1.1,1.3,88.1,1010.1
2021-12-13,3.4,-3.1,1.8,1.5,1.3,97.1,1011.4
2021-12-14,6.8,2.8,4.9,0.4,1.4,95.1,1012.0
2021-12-15,8.2,4.3,6.6,0.0,2.8,93.4,1014.9
2021-12-16,7.7,5.5,6.8,0.3,3.8,92.0,1016.6
2021-12-17,5.9,4.4,5.0,0.0,3.6,82.8,1018.7
2021-12-18,5.9,2.3,4.2,0.0,4.3,86.6,1017.7
2021-12-19,7.1,5.5,6.0,1.3,5.4,85.8,1003.5
2021-12-20,5.8,0.4,1.4,0.0,3.8,81.8,1005.8
2021-12-21,1.2,-3.3,-1.4,0.1,2.3,85.6,1010.7
2021-12-22,-0.4,-3.6,-2.4,0.0,1.8,83.3,1013.0
2021-12-23,0.7,-6.1,-2.0,8.3,2.8,79.4,1000.1
2021-12-24,9.3,-0.8,3.6,2.0,4.3,90.3,984.5
2021-12-25,2.0,-8.5,-4.8,0.0,1.5,77.9,997.4
2021-12-26,-3.0,-12.3,-8.6,0.0,1.9,84.8,1001.1
2021-12-27,-3.5,-11.5,-7.2,0.0,5.1,79.3,997.5
2021-12-28,1.1,-7.2,-2.7,3.5,5.4,85.8,990.3
2021-12-29,5.6,0.7,2.8,1.3,2.0,92.6,991.1
2021-12-30,9.3,2.8,6.9,4.6,2.8,92.9,998.8
2021-12-31,14.5,8.4,12.7,0.5,6.0,79.9,1001.3
