,MaxTemp,MinTemp,AvgTmp,Precip,WindSpeed,Humidity,Pressure
2015-03-12,6.8,3.3,4.8,0.0,2.3,77.1,1013.4
2015-03-13,5.1,2.8,3.8,2.6,2.6,81.6,1010.4
2015-03-14,5.4,2.1,3.6,4.4,2.4,91.5,1010.5
2015-03-15,10.3,4.1,6.7,0.0,4.6,80.3,1016.5
2015-03-16,14.3,3.1,8.1,0.0,5.1,73.8,1018.7
2015-03-17,16.5,2.7,9.1,0.0,5.6,59.8,1018.1
2015-03-18,12.6,0.9,6.6,0.0,4.4,44.9,1014.8
2015-03-19,10.7,-2.8,4.4,0.0,1.9,56.5,1012.9
2015-03-20,12.8,-2.9,5.1,0.0,2.0,60.8,1008.6
2015-03-21,14.5,-1.7,7.1,0.0,2.3,58.3,999.5
2015-03-22,11.3,0.6,2.6,0.0,2.9,59.4,1009.1
2015-03-23,10.0,-3.6,3.0,0.0,2.6,54.8,1004.3
2015-03-24,16.2,-2.2,6.9,0.0,3.3,60.5,995.5
2015-03-25,18.8,-1.2,9.6,0.1,2.5,64.3,994.7
2015-03-26,16.3,9.0,11.6,3.1,3.9,74.5,992.0
2015-03-27,11.9,6.6,7.7,1.1,3.0,82.8,997.7
2015-03-28,9.5,4.8,6.4,0.6,3.0,82.3,1003.4
2015-03-29,11.9,-0.9,7.0,4.8,3.8,85.5,989.9
2015-03-30,11.3,4.3,7.9,0.7,7.6,66.6,980.2
2015-03-31,12.9,2.1,6.2,4.0,9.0,69.8,981.2
2015-04-01,8.7,3.6,4.8,0.7,8.6,69.6,988.7
2015-04-02,5.3,0.6,2.5,11.7,5.5,82.1,991.6
2015-04-03,7.8,0.6,3.6,0.0,4.5,75.0,1000.3
2015-04-04,8.3,-0.2,4.0,0.0,3.1,74.1,999.6
2015-04-05,7.5,-1.4,2.7,0.1,2.5,80.5,1005.1
2015-04-06,6.3,-1.4,2.7,0.8,2.9,73.3,1009.9
2015-04-07,11.1,-1.8,5.8,0.0,3.4,68.8,1015.6
2015-04-08,9.9,7.4,8.3,0.0,3.6,74.6,1013.5
2015-04-09,14.3,3.3,8.4,0.0,2.8,64.4,1015.5
2015-04-10,19.5,1.3,11.0,0.0,1.8,60.1,1008.8
2015-04-11,22.3,3.1,14.1,0.0,2.6,61.3,1004.6
2015-04-12,17.4,9.9,11.7,0.0,3.4,48.4,1012.2
2015-04-13,14.6,3.9,9.6,0.1,4.9,56.6,1008.8
2015-04-14,13.5,2.1,8.5,0.0,4.4,56.5,1010.1
2015-04-15,21.8,9.1,15.7,0.0,4.6,54.6,1000.1
2015-04-16,17.2,11.7,12.9,0.0,3.9,60.5,997.2
2015-04-17,13.3,6.1,9.3,0.5,2.5,53.8,998.4
2015-04-18,10.3,2.8,6.0,0.1,3.4,66.5,1006.1
2015-04-19,14.0,-0.8,7.9,0.0,2.9,58.1,1006.6
2015-04-20,16.7,3.9,11.1,0.0,3.9,48.4,1005.9
2015-04-21,21.4,2.4,12.7,0.0,4.1,45.8,1007.0
2015-04-22,17.6,-0.2,9.3,0.0,2.8,65.6,1008.0
2015-04-23,19.3,1.2,11.3,0.0,2.3,66.6,1003.2
2015-04-24,20.3,6.4,13.7,0.0,2.4,61.0,999.3
2015-04-25,22.9,5.2,15.9,0.8,3.0,54.1,996.1
2015-04-26,18.8,12.7,15.3,0.1,2.5,76.9,993.9
2015-04-27,25.5,7.0,16.6,1.0,3.9,70.0,988.6
2015-04-28,18.7,5.3,8.9,1.8,4.6,93.5,993.6
2015-04-29,13.1,2.1,7.9,0.0,3.4,66.4,1005.7
2015-04-30,15.5,1.3,9.3,0.0,3.1,63.4,1001.5
2015-05-01,13.8,3.9,8.8,1.1,2.4,77.9,993.6
2015-05-02,16.3,0.9,9.4,0.0,1.9,63.1,996.3
2015-05-03,19.7,1.9,12.4,0.6,3.3,61.3,997.4
2015-05-04,23.5,10.4,16.8,0.0,2.8,70.9,995.7
2015-05-05,27.3,10.5,19.6,10.1,3.9,72.3,994.2
2015-05-06,22.4,14.8,15.6,2.5,2.1,89.5,998.4
2015-05-07,19.3,8.0,14.0,0.1,2.3,64.5,1002.4
2015-05-08,19.1,3.7,13.0,0.0,1.5,64.6,1004.5
2015-05-09,20.1,7.1,14.1,0.7,1.9,74.4,1002.5
2015-05-10,18.5,12.1,14.1,0.0,4.0,65.4,1007.6
2015-05-11,18.8,6.1,12.5,0.0,1.9,59.5,1013.1
2015-05-12,24.7,5.2,17.1,0.9,3.9,54.3,1004.4
2015-05-13,21.2,10.1,14.3,0.0,3.4,63.0,1002.3
2015-05-14,16.2,8.5,11.5,0.7,2.3,68.9,996.0
2015-05-15,18.5,3.1,11.5,0.0,1.6,61.6,1000.1
2015-05-16,20.8,4.4,13.8,0.0,3.1,59.3,1004.3
2015-05-17,18.2,10.4,11.9,0.0,4.6,59.5,1006.5
2015-05-18,21.7,5.7,14.5,0.0,3.4,54.4,999.6
2015-05-19,22.3,10.4,16.2,0.5,2.8,68.8,992.7
2015-05-20,17.5,10.3,11.8,11.1,2.1,88.8,997.6
2015-05-21,15.7,9.5,11.9,4.4,1.8,86.4,1006.0
2015-05-22,19.4,8.2,14.2,0.0,2.1,65.8,1009.1
2015-05-23,18.8,11.7,15.2,0.0,2.0,66.5,1004.0
2015-05-24,19.0,9.5,14.8,0.0,1.4,74.9,1003.6
2015-05-25,22.1,7.8,15.5,0.0,1.4,73.6,998.5
2015-05-26,18.0,12.4,14.6,0.0,3.5,68.3,997.6
2015-05-27,14.8,7.3,11.3,0.0,3.8,63.1,1003.4
2015-05-28,17.6,9.1,12.9,0.0,2.6,61.5,1002.2
2015-05-29,21.7,8.8,15.9,0.0,2.0,65.3,997.7
2015-05-30,20.7,12.0,16.2,0.0,3.5,62.6,997.3
2015-05-31,21.1,5.8,14.9,0.0,3.3,54.5,1003.0
2015-06-01,26.3,9.1,18.9,2.3,2.9,64.4,1000.9
2015-06-02,26.8,12.7,19.6,0.0,3.8,69.4,1002.1
2015-06-03,30.9,12.9,23.4,0.0,3.5,52.9,1003.7
2015-06-04,26.6,13.3,18.2,0.0,2.3,45.5,1012.8
2015-06-05,26.3,7.7,18.5,0.0,3.0,49.4,1011.0
2015-06-06,31.9,10.4,22.5,0.0,3.0,51.3,1006.8
2015-06-07,28.9,17.4,19.0,5.5,2.6,57.4,1011.0
2015-06-08,19.0,13.1,15.5,2.2,2.1,75.9,1010.2
2015-06-09,18.0,11.6,12.4,2.0,3.1,81.9,1010.1
2015-06-10,19.9,8.3,15.2,0.0,1.6,69.3,1011.1
2015-06-11,23.6,12.8,18.3,0.0,1.1,61.8,1006.7
2015-06-12,26.9,11.8,19.1,3.0,1.9,77.4,999.4
2015-06-13,29.9,14.2,20.9,10.8,1.8,80.6,995.7
2015-06-14,27.2,16.6,22.3,0.2,2.1,68.3,994.9
2015-06-15,25.7,15.1,17.0,0.0,2.8,72.1,999.4
2015-06-16,17.8,7.1,13.8,0.0,2.0,58.1,1005.9
2015-06-17,19.5,10.8,14.4,0.1,2.0,59.9,1006.5
2015-06-18,21.0,10.3,15.2,0.7,2.3,75.5,998.8
2015-06-19,17.2,12.2,13.6,0.4,3.0,75.6,998.5
2015-06-20,16.2,9.6,12.7,2.0,2.6,76.6,1000.2
2015-06-21,19.2,10.2,14.2,0.2,3.3,73.3,1001.0
2015-06-22,21.1,6.9,14.4,7.5,2.8,79.5,996.4
2015-06-23,17.8,11.6,13.6,8.3,4.3,76.1,993.6
2015-06-24,17.7,8.2,13.5,0.0,3.0,70.9,1004.5
2015-06-25,22.5,6.0,16.0,0.0,1.3,64.3,1008.5
2015-06-26,25.2,9.1,18.6,0.0,1.5,66.3,1005.0
2015-06-27,23.6,15.3,18.5,11.1,1.9,78.9,1000.9
2015-06-28,18.6,15.3,16.4,0.2,3.3,88.9,1004.3
2015-06-29,22.2,9.0,16.7,0.0,1.4,75.8,1006.8
2015-06-30,26.4,10.4,19.8,0.0,1.8,67.5,1006.1
2015-07-01,26.6,12.8,20.9,0.0,1.6,58.1,1008.6
2015-07-02,28.5,12.0,22.0,0.0,2.0,54.9,1010.9
2015-07-03,30.8,14.2,23.6,0.0,3.3,51.1,1011.8
2015-07-04,34.5,15.9,26.1,0.0,1.6,53.0,1007.2
2015-07-05,33.9,15.9,25.7,0.0,1.5,58.5,1002.8
2015-07-06,29.3,19.8,24.2,0.0,3.3,62.1,1002.6
2015-07-07,33.5,11.9,24.3,11.2,2.5,56.8,999.1
2015-07-08,31.1,18.7,21.9,4.5,4.8,67.1,993.2
2015-07-09,23.2,14.3,16.9,0.4,5.4,59.6,998.8
2015-07-10,18.3,10.1,14.2,0.0,4.5,57.4,1005.0
2015-07-11,23.6,8.5,16.8,0.0,2.8,56.0,1003.6
2015-07-12,27.5,11.3,19.1,5.8,2.0,68.4,1001.1
2015-07-13,22.1,15.0,17.1,12.9,3.4,85.3,1000.3
2015-07-14,22.8,15.6,18.9,3.4,2.5,81.5,999.4
2015-07-15,23.8,16.5,19.2,0.2,2.8,73.9,1003.3
2015-07-16,28.2,10.7,21.0,0.0,1.5,67.3,1004.1
2015-07-17,32.4,13.0,23.8,0.0,1.4,65.9,1002.1
2015-07-18,34.0,18.2,26.4,4.6,2.3,58.4,999.7
2015-07-19,32.6,18.3,24.9,31.7,3.4,68.3,996.3
2015-07-20,28.4,17.2,20.9,0.0,3.5,65.4,999.1
2015-07-21,31.0,14.9,23.7,0.3,2.3,65.8,999.6
2015-07-22,33.8,17.1,26.6,0.0,1.9,60.6,999.3
2015-07-23,32.2,19.9,22.6,0.0,2.6,67.6,999.3
2015-07-24,27.0,14.1,22.2,0.0,2.1,58.4,1000.2
2015-07-25,31.1,19.8,23.5,2.4,3.5,69.3,991.7
2015-07-26,23.0,15.6,17.9,0.0,4.0,52.1,998.1
2015-07-27,23.6,11.3,16.1,4.0,3.4,76.4,991.5
2015-07-28,23.3,14.0,18.0,1.3,3.5,67.8,992.1
2015-07-29,23.6,13.8,17.9,0.4,3.6,61.5,994.1
2015-07-30,22.7,10.7,17.0,0.0,4.5,56.4,998.0
2015-07-31,21.5,9.9,15.8,0.0,2.9,55.8,1003.7
2015-08-01,27.0,7.1,18.4,0.0,3.4,53.1,1003.9
2015-08-02,27.8,15.6,21.9,0.0,3.0,50.5,1004.9
2015-08-03,30.9,12.8,23.3,0.0,1.5,55.0,1004.8
2015-08-04,33.2,14.7,24.9,0.0,2.9,58.1,1000.8
2015-08-05,28.9,20.7,24.2,0.0,3.4,62.8,1003.3
2015-08-06,34.3,15.4,26.1,0.0,2.8,58.8,1003.3
2015-08-07,36.0,20.0,28.5,0.0,2.8,48.6,1003.3
2015-08-08,37.9,19.3,29.4,0.0,2.9,48.1,1002.2
2015-08-09,32.6,20.4,25.3,0.0,2.6,67.0,1004.0
2015-08-10,34.7,19.1,27.1,0.0,2.3,62.6,1001.7
2015-08-11,35.7,19.0,27.2,0.0,1.9,55.8,1000.6
2015-08-12,35.3,19.3,26.7,0.0,2.5,59.0,1003.5
2015-08-13,30.8,19.1,25.4,0.0,2.0,62.6,1004.5
2015-08-14,34.9,20.4,27.3,0.0,5.0,49.8,998.1
2015-08-15,34.3,20.8,25.4,0.1,3.4,61.9,994.0
2015-08-16,28.6,16.2,22.6,0.0,3.0,74.0,995.1
2015-08-17,26.8,16.2,21.5,0.5,2.9,72.9,995.4
2015-08-18,28.4,19.6,22.4,0.0,4.6,56.1,998.3
2015-08-19,26.1,12.3,20.1,0.0,3.0,52.6,1004.0
2015-08-20,25.9,9.6,19.8,0.0,3.5,39.0,1009.2
2015-08-21,26.0,8.7,19.4,0.0,3.1,45.0,1010.8
2015-08-22,24.4,9.8,17.1,1.1,2.5,62.9,1008.0
2015-08-23,26.4,12.3,19.0,0.0,3.6,61.4,1001.8
2015-08-24,28.6,14.8,21.9,0.0,5.6,57.4,997.3
2015-08-25,23.7,17.1,18.6,2.2,2.9,71.9,1000.8
2015-08-26,27.8,7.8,18.8,0.0,2.8,59.6,1005.1
2015-08-27,33.1,11.2,23.1,0.0,3.3,51.1,1000.1
2015-08-28,28.0,18.2,22.3,0.1,2.8,71.5,1001.9
2015-08-29,25.7,17.2,20.6,0.0,2.1,70.8,1009.9
2015-08-30,34.8,15.1,25.0,0.0,2.1,60.9,1005.4
2015-08-31,36.5,16.0,26.8,0.0,2.5,52.6,999.1
2015-09-01,35.3,17.7,26.9,2.8,2.9,50.8,993.2
2015-09-02,30.6,15.4,17.9,0.1,3.9,69.9,1000.9
2015-09-03,24.5,10.5,18.5,0.5,2.4,59.0,1000.6
2015-09-04,22.9,14.0,16.7,1.3,3.1,71.1,999.2
2015-09-05,21.8,6.1,15.8,0.0,4.1,61.8,997.2
2015-09-06,16.6,11.5,13.1,1.9,8.5,74.6,997.8
2015-09-07,18.3,11.0,13.4,0.1,5.0,69.0,1003.9
2015-09-08,18.6,6.0,12.9,4.8,3.8,70.8,1006.8
2015-09-09,18.5,8.6,12.9,0.3,2.1,79.9,1008.8
2015-09-10,19.2,5.7,13.8,2.2,2.9,72.9,1009.5
2015-09-11,19.6,12.6,15.1,4.5,3.0,85.9,1007.5
2015-09-12,23.4,10.1,16.6,0.0,2.5,74.3,1005.5
2015-09-13,26.4,10.1,18.5,0.0,5.0,66.8,1002.1
2015-09-14,27.2,16.3,20.5,1.9,6.3,61.0,994.1
2015-09-15,22.9,11.5,17.4,0.0,2.4,74.8,996.9
2015-09-16,27.3,10.4,19.0,0.0,3.3,71.4,991.4
2015-09-17,33.8,13.6,23.4,0.0,4.0,61.1,988.8
2015-09-18,27.5,10.6,16.1,0.0,1.8,72.9,1002.7
2015-09-19,24.0,8.1,16.9,0.0,1.9,70.1,1005.9
2015-09-20,18.6,11.8,13.7,1.6,3.9,75.3,1004.6
2015-09-21,18.9,9.7,13.2,0.0,4.0,69.6,1002.2
2015-09-22,21.8,6.0,13.9,0.0,3.5,62.8,995.6
2015-09-23,20.3,11.1,15.6,0.0,2.8,65.6,995.2
2015-09-24,21.3,12.0,15.5,0.0,2.4,64.6,1004.5
2015-09-25,21.1,11.2,15.3,0.0,2.4,67.0,1005.3
2015-09-26,17.5,10.1,13.6,0.0,2.8,72.5,1008.6
2015-09-27,17.2,6.9,11.9,0.0,2.5,68.6,1014.5
2015-09-28,17.8,4.8,11.4,0.0,2.0,69.8,1019.5
2015-09-29,17.1,4.9,12.1,0.0,3.3,65.0,1021.4
2015-09-30,14.8,8.4,10.9,0.0,2.5,59.5,1021.1
2015-10-01,17.2,-1.0,7.8,0.0,1.9,69.0,1018.7
2015-10-02,20.8,-1.3,9.7,0.0,1.4,64.8,1012.9
2015-10-03,22.5,2.6,13.7,0.0,3.3,65.9,1004.4
2015-10-04,23.7,9.6,16.9,0.0,2.3,66.9,1001.1
2015-10-05,21.5,10.7,15.1,0.0,2.5,67.0,1002.0
2015-10-06,21.0,5.5,13.4,0.0,3.8,76.4,998.4
2015-10-07,17.3,11.8,13.5,0.0,5.6,73.5,1000.9
2015-10-08,12.9,4.9,9.0,0.1,3.3,62.0,1004.6
2015-10-09,12.7,5.5,9.0,0.0,3.5,50.5,1007.8
2015-10-10,11.2,2.7,7.4,0.0,3.9,43.6,1008.9
2015-10-11,8.6,0.9,4.7,0.0,4.0,50.8,1007.4
2015-10-12,4.6,-1.0,2.1,0.0,3.1,75.9,1007.6
2015-10-13,4.6,2.1,3.4,0.4,2.3,83.3,1005.7
2015-10-14,8.3,4.4,7.0,5.0,3.5,90.5,1004.3
2015-10-15,9.1,6.6,7.8,17.3,4.3,91.3,1002.1
2015-10-16,18.1,8.5,11.9,5.3,3.3,89.8,1000.9
2015-10-17,13.3,8.6,9.7,0.2,1.8,91.8,1003.4
2015-10-18,11.2,8.0,9.2,0.0,1.9,86.6,1004.1
2015-10-19,12.1,4.1,8.0,0.0,1.3,83.3,1005.3
2015-10-20,9.7,3.1,6.8,3.8,2.6,94.1,1004.1
2015-10-21,9.8,7.7,8.7,1.6,3.3,93.6,1003.5
2015-10-22,12.7,7.6,9.8,0.0,3.1,75.9,1001.5
2015-10-23,14.3,9.8,11.2,0.0,3.9,79.0,1005.7
2015-10-24,15.3,6.5,10.1,0.0,2.3,78.6,1007.5
2015-10-25,12.8,3.6,10.2,0.0,2.8,81.0,1007.4
2015-10-26,12.3,3.6,6.5,0.0,1.4,93.9,1012.1
2015-10-27,14.3,0.3,5.9,0.0,3.4,86.9,1009.4
2015-10-28,15.8,1.0,7.2,0.0,3.0,77.4,1003.5
2015-10-29,11.2,3.7,8.6,0.0,1.5,86.3,1004.3
2015-10-30,11.9,8.6,10.3,0.0,1.1,83.4,1014.8
2015-10-31,11.4,2.9,4.9,0.0,3.9,97.6,1020.1
2015-11-01,17.3,4.1,10.2,0.0,4.8,55.9,1019.1
2015-11-02,17.3,-2.3,5.4,0.0,1.8,67.6,1015.4
2015-11-03,15.6,-6.3,3.3,0.0,2.1,75.8,1009.2
2015-11-04,14.3,-4.2,3.4,0.0,1.1,77.1,1006.8
2015-11-05,11.2,0.2,5.3,0.0,1.3,83.0,1008.2
2015-11-06,10.4,-1.1,5.0,0.0,2.0,89.6,1009.1
2015-11-07,15.0,8.0,12.3,4.0,1.9,93.4,1008.4
2015-11-08,16.9,7.7,12.7,0.0,4.4,79.0,1010.6
2015-11-09,16.2,2.1,11.2,1.4,4.0,85.1,1004.9
2015-11-10,16.0,12.9,14.8,0.2,7.5,70.5,1002.6
2015-11-11,15.8,13.8,14.6,0.1,5.3,85.5,1006.2
2015-11-12,14.4,9.0,11.1,0.0,4.3,79.8,1009.8
2015-11-13,14.5,-0.2,8.5,1.0,3.1,79.4,1008.8
2015-11-14,12.4,5.9,8.4,0.8,7.5,66.9,1006.3
2015-11-15,12.9,5.5,9.0,17.6,5.3,87.3,994.5
2015-11-16,13.1,6.7,9.0,3.2,2.6,92.3,998.8
2015-11-17,13.0,8.4,11.2,2.6,3.3,82.5,996.7
2015-11-18,14.8,9.6,11.9,0.4,6.6,76.3,993.9
2015-11-19,13.3,5.9,11.3,4.5,6.5,69.9,995.4
2015-11-20,12.0,6.8,7.6,0.7,4.4,83.9,988.6
2015-11-21,6.8,0.6,3.2,2.0,2.8,88.9,981.6
2015-11-22,4.3,-2.2,1.3,0.0,2.1,87.5,987.6
2015-11-23,2.6,-4.6,-0.8,1.6,1.9,90.4,1003.3
2015-11-24,3.9,-4.3,-0.1,0.0,2.6,81.6,1008.4
2015-11-25,3.1,-3.7,0.1,0.0,3.1,81.0,995.4
2015-11-26,4.1,1.1,2.9,0.0,1.1,89.6,998.6
2015-11-27,4.1,2.0,2.4,0.0,1.0,91.9,1005.1
2015-11-28,3.1,-5.1,0.3,0.2,3.1,91.3,996.8
2015-11-29,6.1,0.7,4.2,3.2,4.3,79.4,997.7
2015-11-30,9.2,4.5,7.0,7.3,7.4,71.9,996.0
2015-12-01,10.6,3.5,6.6,0.9,6.3,79.5,1000.8
2015-12-02,10.7,3.8,7.3,3.5,3.4,87.4,1010.6
2015-12-03,10.7,2.2,6.7,0.0,2.6,82.0,1015.3
2015-12-04,10.9,0.1,6.5,0.1,4.1,77.4,1012.5
2015-12-05,10.7,1.9,6.9,0.0,4.5,76.1,1015.0
2015-12-06,12.2,7.0,9.0,0.0,6.4,70.5,1010.6
2015-12-07,10.6,6.4,8.9,0.0,3.1,84.5,1017.8
2015-12-08,9.4,7.5,8.0,0.0,3.4,88.9,1019.5
2015-12-09,8.3,0.2,4.8,1.0,2.1,91.4,1017.0
2015-12-10,8.0,-0.8,4.0,0.0,2.4,84.4,1020.7
2015-12-11,6.3,-5.3,2.2,0.5,4.9,77.3,1009.6
2015-12-12,7.8,4.6,5.8,3.5,6.6,76.0,1005.8
2015-12-13,11.8,3.4,6.1,0.3,5.6,78.4,1001.4
2015-12-14,5.4,-2.1,1.7,0.0,2.3,86.9,1011.3
2015-12-15,5.7,-2.0,3.2,0.5,2.0,91.3,1010.4
2015-12-16,7.9,2.2,4.4,0.0,2.5,91.5,1014.9
2015-12-17,9.4,-1.2,6.1,1.6,3.9,89.1,1009.3
2015-12-18,13.3,6.8,9.8,3.8,3.0,87.1,1007.1
2015-12-19,12.7,5.4,8.8,0.0,3.1,85.8,1009.8
2015-12-20,11.3,0.9,4.5,0.0,2.9,89.9,1008.6
2015-12-21,7.2,0.3,5.5,1.8,5.8,84.6,1007.8
2015-12-22,11.9,6.7,10.5,0.0,6.1,74.1,1008.3
2015-12-23,14.2,9.0,10.7,0.0,4.8,70.5,1009.6
2015-12-24,11.0,-1.2,5.6,0.0,2.5,86.4,1013.7
2015-12-25,12.1,3.4,8.5,0.0,3.3,81.1,1012.5
2015-12-26,16.0,8.0,11.8,0.0,5.4,74.4,1010.1
2015-12-27,12.2,6.6,9.0,0.0,4.0,76.9,1011.7
2015-12-28,12.4,2.3,8.3,0.0,3.6,83.6,1015.8
2015-12-29,7.2,2.6,4.4,0.0,4.0,80.4,1019.7
2015-12-30,2.8,-4.8,-2.7,0.0,5.4,71.1,1023.3
2015-12-31,1.9,-5.2,-3.1,0.0,4.8,64.0,1014.8
